sa3_code,sa3_name,n_facilities,n_residential,n_homecare,residential_places,homecare_places,n_nfp,n_government,n_private,year
20801.0,Bayside,32,15,17,1318.0,0.0,7,0,25,2021
20802.0,Glen Eira,40,22,17,1872.0,0.0,21,6,13,2021
20803.0,Kingston,37,18,18,1172.0,0.0,10,5,22,2021
20804.0,Stonnington - East,19,7,12,698.0,0.0,10,0,9,2021
20901.0,Banyule,26,14,10,1360.0,0.0,14,1,11,2021
20902.0,Darebin - North,24,10,13,847.0,0.0,8,2,14,2021
20903.0,Nillumbik - Kinglake,8,5,3,440.0,0.0,3,1,4,2021
20904.0,Whittlesea - Wallan,35,19,15,1743.0,0.0,16,4,15,2021
21001.0,Keilor,8,8,0,644.0,0.0,4,1,3,2021
21002.0,Macedon Ranges,2,2,0,156.0,0.0,1,0,1,2021
21003.0,Moreland - North,11,10,1,1042.0,0.0,4,0,7,2021
21004.0,Sunbury,3,2,1,192.0,0.0,1,0,2,2021
21005.0,Tullamarine - Broadmeadows,18,10,8,705.0,0.0,8,2,8,2021
21101.0,Knox,43,22,18,1851.0,0.0,27,2,14,2021
21102.0,Manningham - East,4,4,0,426.0,0.0,1,0,3,2021
21103.0,Maroondah,43,13,29,1081.0,0.0,26,3,14,2021
21104.0,Whitehorse - East,16,5,9,744.0,0.0,9,1,6,2021
21105.0,Yarra Ranges,19,13,6,942.0,0.0,8,3,8,2021
21201.0,Cardinia,18,8,10,523.0,0.0,12,3,3,2021
21202.0,Casey - North,12,12,0,1247.0,0.0,2,1,9,2021
21203.0,Casey - South,14,5,9,602.0,0.0,8,1,5,2021
21204.0,Dandenong,51,21,30,1918.0,0.0,26,5,20,2021
21205.0,Monash,46,23,23,2072.0,0.0,15,0,31,2021
21301.0,Brimbank,42,18,24,1323.0,0.0,27,1,14,2021
21302.0,Hobsons Bay,12,9,3,889.0,0.0,6,0,6,2021
21303.0,Maribyrnong,40,7,32,598.0,0.0,34,1,5,2021
21304.0,Melton - Bacchus Marsh,6,6,0,549.0,0.0,2,1,3,2021
21305.0,Wyndham,16,9,6,1040.0,0.0,7,1,8,2021
21401.0,Frankston,29,14,14,1199.0,0.0,19,1,9,2021
21402.0,Mornington Peninsula,34,24,9,2443.0,0.0,10,2,22,2021
21501.0,Grampians,44,32,12,913.0,0.0,10,32,2,2021
21502.0,Mildura,23,8,13,649.0,0.0,16,2,5,2021
21503.0,Murray River - Swan Hill,19,18,1,573.0,8.0,5,13,1,2021
21601.0,Campaspe,16,11,5,570.0,0.0,8,7,1,2021
21602.0,Moira,15,10,5,434.0,0.0,4,9,2,2021
21603.0,Shepparton,71,11,56,791.0,0.0,57,13,1,2021
21701.0,Glenelg - Southern Grampians,20,13,5,502.0,0.0,3,16,1,2021
21703.0,Colac - Corangamite,21,13,6,499.0,3.0,7,11,3,2021
21704.0,Warrnambool,22,8,12,585.0,0.0,13,7,2,2021
30101.0,Capalaba,19,7,12,702.0,0.0,6,0,13,2021
30102.0,Cleveland - Stradbroke,12,9,3,926.0,0.0,8,1,3,2021
30103.0,Wynnum - Manly,9,5,4,509.0,0.0,5,1,3,2021
30201.0,Bald Hills - Everton Park,7,6,1,623.0,0.0,4,0,3,2021
30202.0,Chermside,13,5,8,473.0,0.0,11,0,2,2021
30203.0,Nundah,16,2,14,299.0,0.0,16,0,0,2021
30204.0,Sandgate,12,7,4,824.0,0.0,5,2,5,2021
30301.0,Carindale,6,3,3,332.0,0.0,3,0,3,2021
30302.0,Holland Park - Yeronga,15,9,6,750.0,0.0,5,0,10,2021
30303.0,Mt Gravatt,33,8,24,794.0,0.0,23,1,9,2021
30304.0,Nathan,5,1,4,136.0,0.0,3,0,2,2021
30305.0,Rocklea - Acacia Ridge,9,7,2,674.0,0.0,6,0,3,2021
30306.0,Sunnybank,4,3,1,315.0,0.0,3,0,1,2021
30401.0,Centenary,6,6,0,381.0,0.0,6,0,0,2021
30402.0,Kenmore - Brookfield - Moggill,6,5,1,572.0,0.0,6,0,0,2021
30403.0,Sherwood - Indooroopilly,4,1,3,120.0,0.0,2,0,2,2021
30404.0,The Gap - Enoggera,10,6,4,639.0,0.0,5,0,5,2021
30501.0,Brisbane Inner,28,6,22,528.0,0.0,22,0,6,2021
30502.0,Brisbane Inner - East,4,2,1,282.0,0.0,1,0,3,2021
30503.0,Brisbane Inner - North,23,8,15,867.0,0.0,14,0,9,2021
30504.0,Brisbane Inner - West,9,2,7,136.0,0.0,7,0,2,2021
30601.0,Cairns - North,2,2,0,238.0,0.0,0,0,2,2021
30602.0,Cairns - South,32,11,19,1318.0,0.0,19,2,11,2021
30603.0,Innisfail - Cassowary Coast,14,7,7,426.0,5.0,11,2,1,2021
30604.0,Port Douglas - Daintree,3,3,0,145.0,12.0,2,1,0,2021
30605.0,Tablelands (East) - Kuranda,10,4,6,294.0,0.0,10,0,0,2021
30701.0,Darling Downs (West) - Maranoa,23,15,8,439.0,35.0,10,13,0,2021
30702.0,Darling Downs - East,14,9,5,542.0,3.0,9,5,0,2021
30703.0,Granite Belt,18,10,8,527.0,0.0,16,2,0,2021
30801.0,Central Highlands (Qld),7,5,2,105.0,10.0,4,3,0,2021
30803.0,Rockhampton,33,14,17,1021.0,3.0,23,6,4,2021
30804.0,Biloela,16,7,9,187.0,14.0,11,5,0,2021
30805.0,Gladstone,7,3,4,220.0,0.0,6,0,1,2021
30901.0,Broadbeach - Burleigh,3,3,0,363.0,0.0,1,0,2,2021
30902.0,Coolangatta,20,5,11,503.0,0.0,18,0,2,2021
30903.0,Gold Coast - North,6,6,0,505.0,0.0,0,0,6,2021
30904.0,Gold Coast Hinterland,1,1,0,38.0,0.0,0,0,1,2021
30905.0,Mudgeeraba - Tallebudgera,7,4,3,383.0,0.0,6,0,1,2021
30906.0,Nerang,6,3,3,162.0,0.0,4,0,2,2021
30907.0,Ormeau - Oxenford,17,8,8,800.0,0.0,1,0,16,2021
30908.0,Robina,15,8,7,982.0,0.0,6,0,9,2021
30909.0,Southport,26,18,8,1773.0,0.0,15,0,11,2021
30910.0,Surfers Paradise,8,1,6,107.0,0.0,4,1,3,2021
31001.0,Forest Lake - Oxley,14,8,6,645.0,0.0,8,0,6,2021
31002.0,Ipswich Hinterland,12,7,5,420.0,0.0,12,0,0,2021
31003.0,Ipswich Inner,26,9,16,973.0,0.0,23,1,2,2021
31004.0,Springfield - Redbank,3,0,3,0.0,0.0,1,0,2,2021
31101.0,Beaudesert,8,2,6,227.0,0.0,8,0,0,2021
31102.0,Beenleigh,7,4,3,379.0,0.0,5,0,2,2021
31103.0,Browns Plains,6,6,0,609.0,0.0,3,0,3,2021
31104.0,Jimboomba,1,1,0,144.0,0.0,0,0,1,2021
31105.0,Loganlea - Carbrook,12,6,6,704.0,0.0,7,0,5,2021
31106.0,Springwood - Kingston,16,5,11,566.0,0.0,5,0,11,2021
31201.0,Bowen Basin - North,13,5,8,205.0,18.0,10,3,0,2021
31202.0,Mackay,24,9,14,871.0,0.0,19,2,3,2021
31203.0,Whitsunday,3,1,2,103.0,0.0,2,1,0,2021
31301.0,Bribie - Beachmere,6,3,3,227.0,0.0,5,0,1,2021
31302.0,Caboolture,21,12,9,1468.0,0.0,9,0,12,2021
31303.0,Caboolture Hinterland,2,2,0,115.0,0.0,1,0,1,2021
31304.0,Narangba - Burpengary,5,5,0,513.0,0.0,0,0,5,2021
31305.0,Redcliffe,19,10,8,992.0,0.0,12,1,6,2021
31401.0,The Hills District,2,2,0,170.0,0.0,0,0,2,2021
31402.0,North Lakes,15,5,10,558.0,0.0,7,0,8,2021
31403.0,Strathpine,6,2,4,214.0,0.0,2,0,4,2021
31501.0,Far North,15,5,9,104.0,30.0,5,10,0,2021
31502.0,Outback - North,16,6,7,135.0,49.0,9,7,0,2021
31503.0,Outback - South,21,10,10,192.0,19.0,10,11,0,2021
31601.0,Buderim,10,5,5,505.0,0.0,6,0,4,2021
31602.0,Caloundra,35,13,22,1247.0,0.0,16,0,19,2021
31603.0,Maroochy,30,12,14,1271.0,0.0,19,0,11,2021
31605.0,Noosa,7,4,3,543.0,0.0,2,0,5,2021
31606.0,Sunshine Coast Hinterland,4,3,1,252.0,0.0,3,0,1,2021
31607.0,Nambour,19,9,9,574.0,0.0,15,2,2,2021
31608.0,Noosa Hinterland,3,1,2,86.0,0.0,2,0,1,2021
31701.0,Toowoomba,39,19,19,1744.0,0.0,27,3,9,2021
31801.0,Charters Towers - Ayr - Ingham,17,9,7,535.0,10.0,12,2,3,2021
31802.0,Townsville,38,13,23,1275.0,0.0,30,2,6,2021
31901.0,Bundaberg,24,11,12,900.0,0.0,17,2,5,2021
31902.0,Burnett,26,15,11,477.0,5.0,22,4,0,2021
31903.0,Gympie - Cooloola,9,5,4,395.0,0.0,7,0,2,2021
31904.0,Hervey Bay,25,9,16,898.0,0.0,18,0,7,2021
31905.0,Maryborough,6,5,1,347.0,0.0,4,0,2,2021
40101.0,Adelaide City,15,2,12,165.0,0.0,13,1,1,2021
40102.0,Adelaide Hills,12,10,1,595.0,0.0,5,4,3,2021
40103.0,Burnside,5,2,3,227.0,0.0,2,0,3,2021
40104.0,Campbelltown (SA),17,9,7,618.0,0.0,14,0,3,2021
40105.0,Norwood - Payneham - St Peters,21,8,12,655.0,0.0,7,0,14,2021
40106.0,Prospect - Walkerville,9,4,5,289.0,0.0,6,0,3,2021
40107.0,Unley,27,13,13,1042.0,0.0,16,0,11,2021
40201.0,Gawler - Two Wells,5,4,1,366.0,0.0,2,1,2,2021
40202.0,Playford,13,8,3,778.0,0.0,9,0,4,2021
40203.0,Port Adelaide - East,13,10,2,674.0,0.0,3,2,8,2021
40204.0,Salisbury,21,14,6,1111.0,4.0,12,0,9,2021
40205.0,Tea Tree Gully,10,8,2,963.0,0.0,5,0,5,2021
40301.0,Holdfast Bay,11,7,4,766.0,0.0,6,3,2,2021
40302.0,Marion,15,7,6,796.0,0.0,10,1,4,2021
40303.0,Mitcham,11,9,2,798.0,0.0,8,0,3,2021
40304.0,Onkaparinga,20,18,2,1670.0,0.0,15,0,5,2021
40401.0,Charles Sturt,34,15,18,1235.0,0.0,30,0,4,2021
40402.0,Port Adelaide - West,11,8,2,803.0,0.0,7,1,3,2021
40403.0,West Torrens,19,9,9,856.0,0.0,11,0,8,2021
40501.0,Barossa,11,6,5,326.0,0.0,10,1,0,2021
40502.0,Lower North,14,11,3,382.0,0.0,8,6,0,2021
40503.0,Mid North,17,12,5,391.0,0.0,11,6,0,2021
40504.0,Yorke Peninsula,14,9,5,363.0,0.0,11,2,1,2021
40601.0,Eyre Peninsula and South West,24,15,7,532.0,65.0,12,11,1,2021
40602.0,Outback - North and East,11,5,3,212.0,22.0,4,5,2,2021
40701.0,Fleurieu - Kangaroo Island,15,10,5,736.0,8.0,10,2,3,2021
40702.0,Limestone Coast,17,14,3,730.0,0.0,10,6,1,2021
40703.0,Murray and Mallee,27,20,5,768.0,2.0,11,16,0,2021
50101.0,Augusta - Margaret River - Busselton,12,5,7,443.0,4.0,10,1,1,2021
50102.0,Bunbury,30,9,19,694.0,0.0,26,1,3,2021
50103.0,Manjimup,9,7,2,171.0,8.0,4,5,0,2021
50201.0,Mandurah,19,10,9,860.0,0.0,16,0,3,2021
50301.0,Cottesloe - Claremont,16,10,5,747.0,0.0,5,1,10,2021
50302.0,Perth City,51,25,24,1616.0,0.0,25,0,26,2021
50401.0,Bayswater - Bassendean,15,10,4,732.0,0.0,7,4,4,2021
50402.0,Mundaring,1,1,0,40.0,0.0,1,0,0,2021
50403.0,Swan,14,9,4,700.0,0.0,7,1,6,2021
50501.0,Joondalup,27,11,11,658.0,0.0,21,2,4,2021
50502.0,Stirling,39,21,18,1889.0,0.0,29,1,9,2021
50503.0,Wanneroo,15,12,3,1137.0,0.0,11,0,4,2021
50601.0,Armadale,8,6,2,330.0,0.0,7,0,1,2021
50602.0,Belmont - Victoria Park,43,8,34,622.0,0.0,26,0,17,2021
50603.0,Canning,29,17,11,1439.0,0.0,21,4,4,2021
50604.0,Gosnells,13,7,5,498.0,0.0,13,0,0,2021
50605.0,Kalamunda,9,6,3,405.0,0.0,5,1,3,2021
50606.0,Serpentine - Jarrahdale,1,1,0,68.0,0.0,1,0,0,2021
50607.0,South Perth,14,9,5,923.0,0.0,8,0,6,2021
50701.0,Cockburn,19,12,7,1215.0,0.0,9,1,9,2021
50702.0,Fremantle,6,6,0,432.0,0.0,4,0,2,2021
50703.0,Kwinana,1,1,0,143.0,0.0,0,0,1,2021
50704.0,Melville,20,14,4,1082.0,0.0,9,1,10,2021
50705.0,Rockingham,13,7,6,626.0,0.0,9,1,3,2021
50901.0,Albany,23,13,8,627.0,38.0,8,7,8,2021
50902.0,Wheat Belt - North,28,18,10,374.0,55.0,12,15,1,2021
50903.0,Wheat Belt - South,10,8,2,202.0,9.0,3,6,1,2021
51001.0,Kimberley,17,4,10,199.0,8.0,15,2,0,2021
51002.0,East Pilbara,4,1,3,56.0,0.0,3,1,0,2021
51003.0,West Pilbara,3,1,1,28.0,15.0,3,0,0,2021
51101.0,Esperance,4,2,2,102.0,4.0,1,3,0,2021
51102.0,Gascoyne,2,2,0,20.0,6.0,0,2,0,2021
51103.0,Goldfields,12,6,5,180.0,54.0,9,3,0,2021
51104.0,Mid West,19,8,9,405.0,31.0,11,7,1,2021
60101.0,Brighton,1,1,0,80.0,0.0,1,0,0,2021
60102.0,Hobart - North East,13,5,6,585.0,0.0,9,0,4,2021
60103.0,Hobart - North West,22,7,14,613.0,0.0,16,0,6,2021
60104.0,Hobart - South and West,7,3,4,212.0,0.0,7,0,0,2021
60105.0,Hobart Inner,28,9,17,704.0,30.0,20,1,7,2021
60106.0,Sorell - Dodges Ferry,3,1,2,72.0,0.0,3,0,0,2021
60201.0,Launceston,34,13,19,1191.0,0.0,21,1,12,2021
60202.0,Meander Valley - West Tamar,3,3,0,124.0,1.0,2,1,0,2021
60203.0,North East,15,9,4,275.0,31.0,13,2,0,2021
60301.0,Central Highlands (Tas.),1,1,0,18.0,0.0,0,1,0,2021
60302.0,Huon - Bruny Island,7,3,4,100.0,0.0,7,0,0,2021
60303.0,South East Coast,5,3,2,78.0,6.0,5,0,0,2021
60401.0,Burnie - Ulverstone,14,6,7,580.0,0.0,11,1,2,2021
60402.0,Devonport,14,7,6,486.0,0.0,12,0,2,2021
60403.0,West Coast,7,3,4,91.0,0.0,4,3,0,2021
70101.0,Darwin City,6,1,5,85.0,0.0,6,0,0,2021
70102.0,Darwin Suburbs,9,3,4,161.0,0.0,4,2,3,2021
70104.0,Palmerston,2,1,1,88.0,0.0,2,0,0,2021
70201.0,Alice Springs,37,4,24,218.0,248.0,21,13,3,2021
70202.0,Barkly,3,0,1,25.0,95.0,2,1,0,2021
70203.0,Daly - Tiwi - West Arnhem,10,0,6,41.0,86.0,5,5,0,2021
70204.0,East Arnhem,5,1,3,4.0,14.0,2,3,0,2021
70205.0,Katherine,16,3,9,87.0,27.0,10,5,1,2021
80101.0,Belconnen,17,6,11,555.0,0.0,14,0,3,2021
80104.0,Gungahlin,5,0,5,0.0,0.0,4,0,1,2021
80105.0,North Canberra,10,4,6,343.0,0.0,8,0,2,2021
80106.0,South Canberra,17,4,13,465.0,0.0,10,0,7,2021
80107.0,Tuggeranong,3,3,0,452.0,0.0,3,0,0,2021
80108.0,Weston Creek,9,5,3,393.0,0.0,9,0,0,2021
80109.0,Woden Valley,9,4,3,493.0,0.0,7,1,1,2021
90104.0,Norfolk Island,2,1,1,14.0,20.0,1,1,0,2021
10102.0,Queanbeyan,6,4,2,354.0,2.0,4,1,1,2022
10103.0,Snowy Mountains,7,5,1,146.0,4.0,1,6,0,2022
10104.0,South Coast,26,14,12,1060.0,0.0,23,1,2,2022
10105.0,Goulburn - Mulwaree,13,6,6,404.0,0.0,13,0,0,2022
10106.0,Young - Yass,12,7,5,352.0,0.0,7,2,3,2022
10201.0,Gosford,38,17,19,2039.0,0.0,16,1,21,2022
10202.0,Wyong,40,21,18,1971.0,0.0,25,0,15,2022
10301.0,Bathurst,15,7,8,584.0,8.0,11,1,3,2022
10302.0,Lachlan Valley,28,19,7,810.0,11.0,16,8,4,2022
10303.0,Lithgow - Mudgee,14,11,3,479.0,1.0,8,4,2,2022
10304.0,Orange,18,12,5,691.0,0.0,13,2,3,2022
10401.0,Clarence Valley,16,9,5,691.0,0.0,11,2,3,2022
10402.0,Coffs Harbour,28,13,14,856.0,6.0,20,2,6,2022
10501.0,Bourke - Cobar - Coonamble,15,13,2,247.0,18.0,2,12,1,2022
10502.0,Broken Hill and Far West,13,4,7,222.0,5.0,10,2,1,2022
10503.0,Dubbo,34,19,13,962.0,17.0,22,9,3,2022
10601.0,Lower Hunter,18,11,6,818.0,0.0,17,1,0,2022
10602.0,Maitland,6,6,0,549.0,0.0,4,0,2,2022
10603.0,Port Stephens,13,8,5,704.0,0.0,8,0,5,2022
10604.0,Upper Hunter,12,9,3,317.0,0.0,9,3,0,2022
10701.0,Dapto - Port Kembla,20,9,10,901.0,0.0,17,1,2,2022
10703.0,Kiama - Shellharbour,14,8,6,825.0,0.0,11,2,1,2022
10704.0,Wollongong,27,12,15,1258.0,0.0,22,0,5,2022
10801.0,Great Lakes,9,5,4,561.0,0.0,5,1,3,2022
10802.0,Kempsey - Nambucca,19,9,10,826.0,0.0,14,0,5,2022
10804.0,Port Macquarie,33,11,20,1074.0,0.0,22,3,8,2022
10805.0,Taree - Gloucester,16,9,6,754.0,0.0,14,1,1,2022
10901.0,Albury,28,15,11,804.0,2.0,20,4,4,2022
10902.0,Lower Murray,6,4,2,119.0,0.0,3,2,1,2022
10903.0,Upper Murray exc. Albury,19,16,3,607.0,5.0,13,5,1,2022
11001.0,Armidale,16,9,6,373.0,0.0,7,6,3,2022
11002.0,Inverell - Tenterfield,21,14,6,520.0,13.0,12,7,2,2022
11003.0,Moree - Narrabri,9,5,3,237.0,0.0,6,2,1,2022
11004.0,Tamworth - Gunnedah,28,15,11,759.0,7.0,19,8,1,2022
11101.0,Lake Macquarie - East,26,14,12,1218.0,0.0,21,0,5,2022
11102.0,Lake Macquarie - West,16,10,5,1030.0,0.0,13,0,3,2022
11103.0,Newcastle,47,23,21,2254.0,0.0,34,4,9,2022
11201.0,Richmond Valley - Coastal,21,12,9,926.0,0.0,20,0,1,2022
11202.0,Richmond Valley - Hinterland,25,13,11,763.0,12.0,20,4,1,2022
11203.0,Tweed Valley,33,15,15,1390.0,9.0,24,1,8,2022
11301.0,Griffith - Murrumbidgee (West),19,11,8,573.0,0.0,13,3,3,2022
11302.0,Tumut - Tumbarumba,8,4,4,190.0,10.0,5,3,0,2022
11303.0,Wagga Wagga,38,19,17,886.0,0.0,25,8,5,2022
11401.0,Shoalhaven,34,19,13,1374.0,0.0,28,1,5,2022
11402.0,Southern Highlands,22,6,15,715.0,0.0,9,0,13,2022
11501.0,Baulkham Hills,79,19,59,2445.0,0.0,29,1,49,2022
11502.0,Dural - Wisemans Ferry,5,4,1,369.0,0.0,2,0,3,2022
11503.0,Hawkesbury,1,1,0,30.0,0.0,1,0,0,2022
11601.0,Blacktown,18,9,7,959.0,3.0,11,1,6,2022
11602.0,Blacktown - North,3,2,1,231.0,0.0,1,0,2,2022
11603.0,Mount Druitt,25,8,16,872.0,0.0,24,0,1,2022
11701.0,Botany,6,2,4,170.0,0.0,3,0,3,2022
11702.0,Marrickville - Sydenham - Petersham,5,5,0,461.0,0.0,2,0,3,2022
11703.0,Sydney Inner City,66,9,53,704.0,0.0,52,2,12,2022
11801.0,Eastern Suburbs - North,19,14,5,1017.0,0.0,10,0,9,2022
11802.0,Eastern Suburbs - South,20,16,4,1280.0,0.0,13,0,7,2022
11901.0,Bankstown,26,16,10,1838.0,0.0,15,0,11,2022
11902.0,Canterbury,28,11,14,902.0,0.0,19,0,9,2022
11903.0,Hurstville,25,16,9,1399.0,0.0,16,0,9,2022
11904.0,Kogarah - Rockdale,27,20,7,1628.0,0.0,12,0,15,2022
12001.0,Canada Bay,9,8,0,740.0,0.0,4,1,4,2022
12002.0,Leichhardt,18,5,13,425.0,0.0,16,0,2,2022
12003.0,Strathfield - Burwood - Ashfield,35,24,11,1747.0,0.0,20,0,15,2022
12101.0,Chatswood - Lane Cove,28,12,14,867.0,0.0,19,0,9,2022
12102.0,Hornsby,19,14,5,1146.0,0.0,9,0,10,2022
12103.0,Ku-ring-gai,25,14,8,1049.0,0.0,16,0,9,2022
12104.0,North Sydney - Mosman,11,8,3,516.0,0.0,3,0,8,2022
12201.0,Manly,2,2,0,197.0,0.0,1,0,1,2022
12202.0,Pittwater,10,8,2,671.0,0.0,3,0,7,2022
12203.0,Warringah,34,18,15,1797.0,0.0,20,1,13,2022
12301.0,Camden,13,7,6,904.0,0.0,3,0,10,2022
12302.0,Campbelltown (NSW),15,7,8,974.0,0.0,10,1,4,2022
12303.0,Wollondilly,5,3,2,271.0,0.0,3,0,2,2022
12401.0,Blue Mountains,15,7,8,677.0,0.0,12,0,3,2022
12403.0,Penrith,23,10,12,931.0,0.0,15,1,7,2022
12404.0,Richmond - Windsor,10,5,5,463.0,0.0,7,0,3,2022
12405.0,St Marys,2,2,0,260.0,0.0,0,0,2,2022
12501.0,Auburn,14,5,9,431.0,0.0,6,0,8,2022
12502.0,Carlingford,5,4,1,355.0,0.0,3,0,2,2022
12503.0,Merrylands - Guildford,15,8,7,722.0,0.0,10,0,5,2022
12504.0,Parramatta,38,18,16,1695.0,0.0,20,1,17,2022
12601.0,Pennant Hills - Epping,4,2,2,183.0,0.0,1,0,3,2022
12602.0,Ryde - Hunters Hill,32,18,12,1642.0,0.0,29,1,2,2022
12701.0,Bringelly - Green Valley,2,2,0,236.0,0.0,2,0,0,2022
12702.0,Fairfield,26,14,12,1534.0,0.0,15,0,11,2022
12703.0,Liverpool,28,10,15,973.0,0.0,18,1,9,2022
12801.0,Cronulla - Miranda - Caringbah,19,12,6,1249.0,0.0,12,0,7,2022
12802.0,Sutherland - Menai - Heathcote,13,11,2,1305.0,0.0,7,0,6,2022
20101.0,Ballarat,30,17,11,1260.0,0.0,11,15,4,2022
20102.0,Creswick - Daylesford - Ballan,13,9,4,271.0,0.0,6,6,1,2022
20103.0,Maryborough - Pyrenees,10,8,2,263.0,0.0,2,7,1,2022
20201.0,Bendigo,24,15,7,1267.0,0.0,9,11,4,2022
20202.0,Heathcote - Castlemaine - Kyneton,12,9,3,612.0,0.0,1,6,5,2022
20203.0,Loddon - Elmore,4,4,0,63.0,0.0,0,4,0,2022
20301.0,Barwon - West,4,3,1,176.0,0.0,1,2,1,2022
20302.0,Geelong,55,28,25,2703.0,0.0,32,5,18,2022
20303.0,Surf Coast - Bellarine Peninsula,14,10,4,1052.0,0.0,2,2,10,2022
20401.0,Upper Goulburn Valley,18,14,4,616.0,0.0,9,7,2,2022
20402.0,Wangaratta - Benalla,21,9,11,677.0,0.0,14,5,2,2022
20403.0,Wodonga - Alpine,17,13,4,776.0,8.0,3,11,3,2022
20501.0,Baw Baw,10,7,2,524.0,0.0,5,2,3,2022
20502.0,Gippsland - East,19,11,8,580.0,0.0,5,9,5,2022
20503.0,Gippsland - South West,19,14,5,811.0,0.0,7,8,4,2022
20504.0,Latrobe Valley,31,12,18,1105.0,0.0,16,12,3,2022
20505.0,Wellington,13,9,3,526.0,0.0,4,7,2,2022
20601.0,Brunswick - Coburg,21,8,11,567.0,69.0,13,2,6,2022
20602.0,Darebin - South,9,5,4,355.0,0.0,6,0,3,2022
20603.0,Essendon,26,9,17,649.0,0.0,18,1,7,2022
20604.0,Melbourne City,40,5,28,666.0,0.0,28,2,10,2022
20605.0,Port Phillip,12,6,6,526.0,0.0,11,0,1,2022
20606.0,Stonnington - West,8,6,2,409.0,0.0,2,0,6,2022
20607.0,Yarra,10,4,5,300.0,0.0,6,0,4,2022
20701.0,Boroondara,49,28,17,2321.0,0.0,24,2,23,2022
20702.0,Manningham - West,27,16,11,1407.0,0.0,16,0,11,2022
20703.0,Whitehorse - West,23,13,8,1221.0,0.0,7,2,14,2022
20801.0,Bayside,33,15,18,1322.0,0.0,6,1,26,2022
20802.0,Glen Eira,41,21,19,1855.0,0.0,24,4,13,2022
20803.0,Kingston,34,16,17,1082.0,0.0,9,4,21,2022
20804.0,Stonnington - East,19,7,12,699.0,0.0,10,0,9,2022
20901.0,Banyule,18,13,3,1310.0,0.0,6,1,11,2022
20902.0,Darebin - North,24,10,13,909.0,0.0,8,1,15,2022
20903.0,Nillumbik - Kinglake,8,5,3,485.0,0.0,3,1,4,2022
20904.0,Whittlesea - Wallan,34,19,14,1779.0,0.0,16,4,14,2022
21001.0,Keilor,8,8,0,644.0,0.0,4,1,3,2022
21002.0,Macedon Ranges,2,2,0,156.0,0.0,1,0,1,2022
21003.0,Moreland - North,11,10,1,1042.0,0.0,4,0,7,2022
21004.0,Sunbury,3,2,1,192.0,0.0,1,0,2,2022
21005.0,Tullamarine - Broadmeadows,18,10,8,707.0,0.0,8,2,8,2022
21101.0,Knox,37,21,13,1803.0,0.0,21,2,14,2022
21102.0,Manningham - East,4,4,0,434.0,0.0,1,0,3,2022
21103.0,Maroondah,37,13,23,1081.0,0.0,19,3,15,2022
21104.0,Whitehorse - East,14,5,7,744.0,0.0,7,1,6,2022
21105.0,Yarra Ranges,19,13,6,970.0,0.0,8,3,8,2022
21201.0,Cardinia,17,8,9,538.0,0.0,11,3,3,2022
21202.0,Casey - North,9,9,0,1012.0,0.0,1,1,7,2022
21203.0,Casey - South,13,9,4,940.0,0.0,5,0,8,2022
21204.0,Dandenong,45,20,25,1877.0,0.0,22,5,18,2022
21205.0,Monash,44,18,26,1880.0,0.0,14,0,30,2022
21301.0,Brimbank,32,15,17,1185.0,0.0,21,1,10,2022
21302.0,Hobsons Bay,9,9,0,859.0,0.0,3,0,6,2022
21303.0,Maribyrnong,36,7,28,598.0,0.0,30,1,5,2022
21304.0,Melton - Bacchus Marsh,11,8,3,697.0,0.0,3,1,7,2022
21305.0,Wyndham,17,10,6,1160.0,0.0,7,1,9,2022
21401.0,Frankston,26,14,11,1288.0,0.0,16,1,9,2022
21402.0,Mornington Peninsula,35,24,10,2449.0,0.0,11,2,22,2022
21501.0,Grampians,42,32,10,913.0,0.0,8,32,2,2022
21502.0,Mildura,24,8,14,656.0,0.0,17,2,5,2022
21503.0,Murray River - Swan Hill,19,18,1,578.0,8.0,5,13,1,2022
21601.0,Campaspe,16,11,5,570.0,0.0,8,7,1,2022
21602.0,Moira,16,10,6,435.0,0.0,5,9,2,2022
21603.0,Shepparton,53,11,38,791.0,0.0,40,12,1,2022
21701.0,Glenelg - Southern Grampians,19,13,4,502.0,0.0,3,15,1,2022
21703.0,Colac - Corangamite,21,13,6,499.0,3.0,7,11,3,2022
21704.0,Warrnambool,22,8,12,585.0,0.0,13,7,2,2022
30101.0,Capalaba,18,7,11,702.0,0.0,5,0,13,2022
30102.0,Cleveland - Stradbroke,13,9,4,926.0,0.0,9,1,3,2022
30103.0,Wynnum - Manly,9,5,4,509.0,0.0,5,1,3,2022
30201.0,Bald Hills - Everton Park,7,6,1,623.0,0.0,4,0,3,2022
30202.0,Chermside,13,5,8,473.0,0.0,11,0,2,2022
30203.0,Nundah,13,2,11,299.0,0.0,13,0,0,2022
30204.0,Sandgate,12,7,4,824.0,0.0,5,2,5,2022
30301.0,Carindale,5,3,2,332.0,0.0,2,0,3,2022
30302.0,Holland Park - Yeronga,12,8,4,714.0,0.0,4,0,8,2022
30303.0,Mt Gravatt,32,8,23,794.0,0.0,22,1,9,2022
30304.0,Nathan,5,1,4,136.0,0.0,3,0,2,2022
30305.0,Rocklea - Acacia Ridge,10,7,3,682.0,0.0,7,0,3,2022
30306.0,Sunnybank,4,3,1,307.0,0.0,3,0,1,2022
