YEAR,ACPR_CODE_2018,ACPR_NAME_2018,CARE_TYPE,AGE_GROUP_5,count
2024,101,Central Coast,Home care,0–49,3
2024,101,Central Coast,Home care,100+,4
2024,101,Central Coast,Home care,50–54,3
2024,101,Central Coast,Home care,55–59,6
2024,101,Central Coast,Home care,60–64,20
2024,101,Central Coast,Home care,65–69,91
2024,101,Central Coast,Home care,70–74,181
2024,101,Central Coast,Home care,75–79,335
2024,101,Central Coast,Home care,80–84,414
2024,101,Central Coast,Home care,85–89,345
2024,101,Central Coast,Home care,90–94,194
2024,101,Central Coast,Home care,95–99,40
2024,101,Central Coast,Permanent residential care,100+,23
2024,101,Central Coast,Permanent residential care,55–59,2
2024,101,Central Coast,Permanent residential care,60–64,10
2024,101,Central Coast,Permanent residential care,65–69,47
2024,101,Central Coast,Permanent residential care,70–74,114
2024,101,Central Coast,Permanent residential care,75–79,210
2024,101,Central Coast,Permanent residential care,80–84,323
2024,101,Central Coast,Permanent residential care,85–89,368
2024,101,Central Coast,Permanent residential care,90–94,309
2024,101,Central Coast,Permanent residential care,95–99,119
2024,101,Central Coast,Respite residential care,100+,23
2024,101,Central Coast,Respite residential care,50–54,1
2024,101,Central Coast,Respite residential care,60–64,11
2024,101,Central Coast,Respite residential care,65–69,70
2024,101,Central Coast,Respite residential care,70–74,167
2024,101,Central Coast,Respite residential care,75–79,289
2024,101,Central Coast,Respite residential care,80–84,453
2024,101,Central Coast,Respite residential care,85–89,497
2024,101,Central Coast,Respite residential care,90–94,368
2024,101,Central Coast,Respite residential care,95–99,148
2024,101,Central Coast,Short-term restorative care,55–59,1
2024,101,Central Coast,Short-term restorative care,60–64,3
2024,101,Central Coast,Short-term restorative care,65–69,31
2024,101,Central Coast,Short-term restorative care,70–74,49
2024,101,Central Coast,Short-term restorative care,75–79,93
2024,101,Central Coast,Short-term restorative care,80–84,98
2024,101,Central Coast,Short-term restorative care,85–89,90
2024,101,Central Coast,Short-term restorative care,90–94,26
2024,101,Central Coast,Short-term restorative care,95–99,7
2024,101,Central Coast,Transition care,100+,3
2024,101,Central Coast,Transition care,60–64,1
2024,101,Central Coast,Transition care,65–69,21
2024,101,Central Coast,Transition care,70–74,37
2024,101,Central Coast,Transition care,75–79,82
2024,101,Central Coast,Transition care,80–84,100
2024,101,Central Coast,Transition care,85–89,93
2024,101,Central Coast,Transition care,90–94,50
2024,101,Central Coast,Transition care,95–99,11
2024,102,Central West,Home care,0–49,1
2024,102,Central West,Home care,100+,3
2024,102,Central West,Home care,50–54,28
2024,102,Central West,Home care,55–59,31
2024,102,Central West,Home care,60–64,52
2024,102,Central West,Home care,65–69,170
2024,102,Central West,Home care,70–74,271
2024,102,Central West,Home care,75–79,502
2024,102,Central West,Home care,80–84,526
2024,102,Central West,Home care,85–89,500
2024,102,Central West,Home care,90–94,212
2024,102,Central West,Home care,95–99,48
2024,102,Central West,Permanent residential care,100+,2
2024,102,Central West,Permanent residential care,55–59,5
2024,102,Central West,Permanent residential care,60–64,3
2024,102,Central West,Permanent residential care,65–69,21
2024,102,Central West,Permanent residential care,70–74,48
2024,102,Central West,Permanent residential care,75–79,98
2024,102,Central West,Permanent residential care,80–84,131
2024,102,Central West,Permanent residential care,85–89,161
2024,102,Central West,Permanent residential care,90–94,123
2024,102,Central West,Permanent residential care,95–99,42
2024,102,Central West,Respite residential care,100+,4
2024,102,Central West,Respite residential care,55–59,4
2024,102,Central West,Respite residential care,60–64,1
2024,102,Central West,Respite residential care,65–69,26
2024,102,Central West,Respite residential care,70–74,59
2024,102,Central West,Respite residential care,75–79,134
2024,102,Central West,Respite residential care,80–84,178
2024,102,Central West,Respite residential care,85–89,207
2024,102,Central West,Respite residential care,90–94,149
2024,102,Central West,Respite residential care,95–99,54
2024,102,Central West,Short-term restorative care,55–59,2
2024,102,Central West,Short-term restorative care,60–64,2
2024,102,Central West,Short-term restorative care,65–69,11
2024,102,Central West,Short-term restorative care,70–74,20
2024,102,Central West,Short-term restorative care,75–79,26
2024,102,Central West,Short-term restorative care,80–84,17
2024,102,Central West,Short-term restorative care,85–89,8
2024,102,Central West,Short-term restorative care,90–94,2
2024,102,Central West,Short-term restorative care,95–99,2
2024,102,Central West,Transition care,50–54,1
2024,102,Central West,Transition care,55–59,2
2024,102,Central West,Transition care,60–64,4
2024,102,Central West,Transition care,65–69,19
2024,102,Central West,Transition care,70–74,41
2024,102,Central West,Transition care,75–79,60
2024,102,Central West,Transition care,80–84,57
2024,102,Central West,Transition care,85–89,53
2024,102,Central West,Transition care,90–94,11
2024,102,Central West,Transition care,95–99,2
2024,103,Far North Coast,Home care,100+,7
2024,103,Far North Coast,Home care,50–54,4
2024,103,Far North Coast,Home care,55–59,8
2024,103,Far North Coast,Home care,60–64,10
2024,103,Far North Coast,Home care,65–69,76
2024,103,Far North Coast,Home care,70–74,146
2024,103,Far North Coast,Home care,75–79,222
2024,103,Far North Coast,Home care,80–84,310
2024,103,Far North Coast,Home care,85–89,282
2024,103,Far North Coast,Home care,90–94,131
2024,103,Far North Coast,Home care,95–99,22
2024,103,Far North Coast,Permanent residential care,100+,11
2024,103,Far North Coast,Permanent residential care,55–59,2
2024,103,Far North Coast,Permanent residential care,60–64,6
2024,103,Far North Coast,Permanent residential care,65–69,34
2024,103,Far North Coast,Permanent residential care,70–74,91
2024,103,Far North Coast,Permanent residential care,75–79,170
2024,103,Far North Coast,Permanent residential care,80–84,262
2024,103,Far North Coast,Permanent residential care,85–89,348
2024,103,Far North Coast,Permanent residential care,90–94,275
2024,103,Far North Coast,Permanent residential care,95–99,116
2024,103,Far North Coast,Respite residential care,100+,20
2024,103,Far North Coast,Respite residential care,55–59,1
2024,103,Far North Coast,Respite residential care,60–64,5
2024,103,Far North Coast,Respite residential care,65–69,25
2024,103,Far North Coast,Respite residential care,70–74,96
2024,103,Far North Coast,Respite residential care,75–79,176
2024,103,Far North Coast,Respite residential care,80–84,264
2024,103,Far North Coast,Respite residential care,85–89,377
2024,103,Far North Coast,Respite residential care,90–94,322
2024,103,Far North Coast,Respite residential care,95–99,98
2024,103,Far North Coast,Short-term restorative care,75–79,2
2024,103,Far North Coast,Short-term restorative care,80–84,4
2024,103,Far North Coast,Short-term restorative care,85–89,5
2024,103,Far North Coast,Transition care,60–64,3
2024,103,Far North Coast,Transition care,65–69,19
2024,103,Far North Coast,Transition care,70–74,44
2024,103,Far North Coast,Transition care,75–79,50
2024,103,Far North Coast,Transition care,80–84,53
2024,103,Far North Coast,Transition care,85–89,52
2024,103,Far North Coast,Transition care,90–94,33
2024,103,Far North Coast,Transition care,95–99,9
2024,104,Hunter,Home care,0–49,2
2024,104,Hunter,Home care,100+,6
2024,104,Hunter,Home care,50–54,4
2024,104,Hunter,Home care,55–59,7
2024,104,Hunter,Home care,60–64,17
2024,104,Hunter,Home care,65–69,115
2024,104,Hunter,Home care,70–74,233
2024,104,Hunter,Home care,75–79,424
2024,104,Hunter,Home care,80–84,410
2024,104,Hunter,Home care,85–89,383
2024,104,Hunter,Home care,90–94,222
2024,104,Hunter,Home care,95–99,45
2024,104,Hunter,Permanent residential care,100+,19
2024,104,Hunter,Permanent residential care,50–54,1
2024,104,Hunter,Permanent residential care,55–59,3
2024,104,Hunter,Permanent residential care,60–64,8
2024,104,Hunter,Permanent residential care,65–69,70
2024,104,Hunter,Permanent residential care,70–74,183
2024,104,Hunter,Permanent residential care,75–79,376
2024,104,Hunter,Permanent residential care,80–84,537
2024,104,Hunter,Permanent residential care,85–89,644
2024,104,Hunter,Permanent residential care,90–94,540
2024,104,Hunter,Permanent residential care,95–99,183
2024,104,Hunter,Respite residential care,100+,21
2024,104,Hunter,Respite residential care,50–54,1
2024,104,Hunter,Respite residential care,55–59,4
2024,104,Hunter,Respite residential care,60–64,7
2024,104,Hunter,Respite residential care,65–69,61
2024,104,Hunter,Respite residential care,70–74,166
2024,104,Hunter,Respite residential care,75–79,347
2024,104,Hunter,Respite residential care,80–84,478
2024,104,Hunter,Respite residential care,85–89,605
2024,104,Hunter,Respite residential care,90–94,478
2024,104,Hunter,Respite residential care,95–99,137
2024,104,Hunter,Short-term restorative care,55–59,1
2024,104,Hunter,Short-term restorative care,60–64,2
2024,104,Hunter,Short-term restorative care,65–69,26
2024,104,Hunter,Short-term restorative care,70–74,33
2024,104,Hunter,Short-term restorative care,75–79,68
2024,104,Hunter,Short-term restorative care,80–84,58
2024,104,Hunter,Short-term restorative care,85–89,49
2024,104,Hunter,Short-term restorative care,90–94,30
2024,104,Hunter,Short-term restorative care,95–99,4
2024,104,Hunter,Transition care,100+,1
2024,104,Hunter,Transition care,55–59,1
2024,104,Hunter,Transition care,60–64,1
2024,104,Hunter,Transition care,65–69,35
2024,104,Hunter,Transition care,70–74,63
2024,104,Hunter,Transition care,75–79,64
2024,104,Hunter,Transition care,80–84,88
2024,104,Hunter,Transition care,85–89,69
2024,104,Hunter,Transition care,90–94,25
2024,104,Hunter,Transition care,95–99,9
2024,105,Illawarra,Home care,100+,8
2024,105,Illawarra,Home care,55–59,3
2024,105,Illawarra,Home care,60–64,5
2024,105,Illawarra,Home care,65–69,60
2024,105,Illawarra,Home care,70–74,114
2024,105,Illawarra,Home care,75–79,223
2024,105,Illawarra,Home care,80–84,255
2024,105,Illawarra,Home care,85–89,258
2024,105,Illawarra,Home care,90–94,138
2024,105,Illawarra,Home care,95–99,25
2024,105,Illawarra,Permanent residential care,100+,19
2024,105,Illawarra,Permanent residential care,55–59,1
2024,105,Illawarra,Permanent residential care,60–64,4
2024,105,Illawarra,Permanent residential care,65–69,34
2024,105,Illawarra,Permanent residential care,70–74,111
2024,105,Illawarra,Permanent residential care,75–79,231
2024,105,Illawarra,Permanent residential care,80–84,323
2024,105,Illawarra,Permanent residential care,85–89,396
2024,105,Illawarra,Permanent residential care,90–94,277
2024,105,Illawarra,Permanent residential care,95–99,114
2024,105,Illawarra,Respite residential care,100+,17
2024,105,Illawarra,Respite residential care,60–64,2
2024,105,Illawarra,Respite residential care,65–69,39
2024,105,Illawarra,Respite residential care,70–74,87
2024,105,Illawarra,Respite residential care,75–79,210
2024,105,Illawarra,Respite residential care,80–84,260
2024,105,Illawarra,Respite residential care,85–89,325
2024,105,Illawarra,Respite residential care,90–94,266
2024,105,Illawarra,Respite residential care,95–99,88
2024,105,Illawarra,Short-term restorative care,65–69,10
2024,105,Illawarra,Short-term restorative care,70–74,16
2024,105,Illawarra,Short-term restorative care,75–79,9
2024,105,Illawarra,Short-term restorative care,80–84,13
2024,105,Illawarra,Short-term restorative care,85–89,7
2024,105,Illawarra,Short-term restorative care,90–94,7
2024,105,Illawarra,Short-term restorative care,95–99,2
2024,105,Illawarra,Transition care,50–54,1
2024,105,Illawarra,Transition care,55–59,1
2024,105,Illawarra,Transition care,60–64,2
2024,105,Illawarra,Transition care,65–69,14
2024,105,Illawarra,Transition care,70–74,43
2024,105,Illawarra,Transition care,75–79,59
2024,105,Illawarra,Transition care,80–84,75
2024,105,Illawarra,Transition care,85–89,79
2024,105,Illawarra,Transition care,90–94,44
2024,105,Illawarra,Transition care,95–99,10
2024,106,Inner West,Home care,100+,7
2024,106,Inner West,Home care,55–59,2
2024,106,Inner West,Home care,60–64,4
2024,106,Inner West,Home care,65–69,106
2024,106,Inner West,Home care,70–74,233
2024,106,Inner West,Home care,75–79,406
2024,106,Inner West,Home care,80–84,489
2024,106,Inner West,Home care,85–89,458
2024,106,Inner West,Home care,90–94,227
2024,106,Inner West,Home care,95–99,38
2024,106,Inner West,Permanent residential care,100+,11
2024,106,Inner West,Permanent residential care,50–54,2
2024,106,Inner West,Permanent residential care,55–59,1
2024,106,Inner West,Permanent residential care,60–64,3
2024,106,Inner West,Permanent residential care,65–69,43
2024,106,Inner West,Permanent residential care,70–74,65
2024,106,Inner West,Permanent residential care,75–79,152
2024,106,Inner West,Permanent residential care,80–84,194
2024,106,Inner West,Permanent residential care,85–89,276
2024,106,Inner West,Permanent residential care,90–94,217
2024,106,Inner West,Permanent residential care,95–99,88
2024,106,Inner West,Respite residential care,0–49,1
2024,106,Inner West,Respite residential care,100+,16
2024,106,Inner West,Respite residential care,50–54,1
2024,106,Inner West,Respite residential care,55–59,2
2024,106,Inner West,Respite residential care,60–64,3
2024,106,Inner West,Respite residential care,65–69,53
2024,106,Inner West,Respite residential care,70–74,98
2024,106,Inner West,Respite residential care,75–79,246
2024,106,Inner West,Respite residential care,80–84,332
2024,106,Inner West,Respite residential care,85–89,434
2024,106,Inner West,Respite residential care,90–94,339
2024,106,Inner West,Respite residential care,95–99,117
2024,106,Inner West,Short-term restorative care,100+,1
2024,106,Inner West,Short-term restorative care,60–64,1
2024,106,Inner West,Short-term restorative care,65–69,33
2024,106,Inner West,Short-term restorative care,70–74,71
2024,106,Inner West,Short-term restorative care,75–79,89
2024,106,Inner West,Short-term restorative care,80–84,73
2024,106,Inner West,Short-term restorative care,85–89,83
2024,106,Inner West,Short-term restorative care,90–94,44
2024,106,Inner West,Short-term restorative care,95–99,6
2024,106,Inner West,Transition care,50–54,1
2024,106,Inner West,Transition care,55–59,2
2024,106,Inner West,Transition care,65–69,9
2024,106,Inner West,Transition care,70–74,35
2024,106,Inner West,Transition care,75–79,48
2024,106,Inner West,Transition care,80–84,63
2024,106,Inner West,Transition care,85–89,55
2024,106,Inner West,Transition care,90–94,33
2024,106,Inner West,Transition care,95–99,7
2024,107,Mid North Coast,Home care,100+,5
2024,107,Mid North Coast,Home care,50–54,4
2024,107,Mid North Coast,Home care,55–59,5
2024,107,Mid North Coast,Home care,60–64,24
2024,107,Mid North Coast,Home care,65–69,137
2024,107,Mid North Coast,Home care,70–74,274
2024,107,Mid North Coast,Home care,75–79,396
2024,107,Mid North Coast,Home care,80–84,521
2024,107,Mid North Coast,Home care,85–89,486
2024,107,Mid North Coast,Home care,90–94,226
2024,107,Mid North Coast,Home care,95–99,68
2024,107,Mid North Coast,Permanent residential care,100+,11
2024,107,Mid North Coast,Permanent residential care,50–54,2
2024,107,Mid North Coast,Permanent residential care,55–59,3
2024,107,Mid North Coast,Permanent residential care,60–64,12
2024,107,Mid North Coast,Permanent residential care,65–69,48
2024,107,Mid North Coast,Permanent residential care,70–74,94
2024,107,Mid North Coast,Permanent residential care,75–79,216
2024,107,Mid North Coast,Permanent residential care,80–84,289
2024,107,Mid North Coast,Permanent residential care,85–89,421
2024,107,Mid North Coast,Permanent residential care,90–94,346
2024,107,Mid North Coast,Permanent residential care,95–99,117
2024,107,Mid North Coast,Respite residential care,0–49,3
2024,107,Mid North Coast,Respite residential care,100+,21
2024,107,Mid North Coast,Respite residential care,50–54,4
2024,107,Mid North Coast,Respite residential care,55–59,4
2024,107,Mid North Coast,Respite residential care,60–64,22
2024,107,Mid North Coast,Respite residential care,65–69,89
2024,107,Mid North Coast,Respite residential care,70–74,205
2024,107,Mid North Coast,Respite residential care,75–79,365
2024,107,Mid North Coast,Respite residential care,80–84,480
2024,107,Mid North Coast,Respite residential care,85–89,708
2024,107,Mid North Coast,Respite residential care,90–94,588
2024,107,Mid North Coast,Respite residential care,95–99,193
2024,107,Mid North Coast,Short-term restorative care,50–54,1
2024,107,Mid North Coast,Short-term restorative care,55–59,1
2024,107,Mid North Coast,Short-term restorative care,65–69,25
2024,107,Mid North Coast,Short-term restorative care,70–74,50
2024,107,Mid North Coast,Short-term restorative care,75–79,65
2024,107,Mid North Coast,Short-term restorative care,80–84,64
2024,107,Mid North Coast,Short-term restorative care,85–89,42
2024,107,Mid North Coast,Short-term restorative care,90–94,12
2024,107,Mid North Coast,Short-term restorative care,95–99,2
2024,107,Mid North Coast,Transition care,100+,1
2024,107,Mid North Coast,Transition care,55–59,2
2024,107,Mid North Coast,Transition care,60–64,1
2024,107,Mid North Coast,Transition care,65–69,30
2024,107,Mid North Coast,Transition care,70–74,57
2024,107,Mid North Coast,Transition care,75–79,91
2024,107,Mid North Coast,Transition care,80–84,107
2024,107,Mid North Coast,Transition care,85–89,73
2024,107,Mid North Coast,Transition care,90–94,23
2024,107,Mid North Coast,Transition care,95–99,6
2024,108,Nepean,Home care,100+,1
2024,108,Nepean,Home care,55–59,3
2024,108,Nepean,Home care,60–64,3
2024,108,Nepean,Home care,65–69,40
2024,108,Nepean,Home care,70–74,120
2024,108,Nepean,Home care,75–79,145
2024,108,Nepean,Home care,80–84,185
2024,108,Nepean,Home care,85–89,147
2024,108,Nepean,Home care,90–94,78
2024,108,Nepean,Home care,95–99,16
2024,108,Nepean,Permanent residential care,100+,7
2024,108,Nepean,Permanent residential care,55–59,1
2024,108,Nepean,Permanent residential care,60–64,1
2024,108,Nepean,Permanent residential care,65–69,35
2024,108,Nepean,Permanent residential care,70–74,75
2024,108,Nepean,Permanent residential care,75–79,130
2024,108,Nepean,Permanent residential care,80–84,196
2024,108,Nepean,Permanent residential care,85–89,220
2024,108,Nepean,Permanent residential care,90–94,149
2024,108,Nepean,Permanent residential care,95–99,52
2024,108,Nepean,Respite residential care,100+,7
2024,108,Nepean,Respite residential care,55–59,1
2024,108,Nepean,Respite residential care,60–64,4
2024,108,Nepean,Respite residential care,65–69,41
2024,108,Nepean,Respite residential care,70–74,100
2024,108,Nepean,Respite residential care,75–79,149
2024,108,Nepean,Respite residential care,80–84,246
2024,108,Nepean,Respite residential care,85–89,258
2024,108,Nepean,Respite residential care,90–94,165
2024,108,Nepean,Respite residential care,95–99,55
2024,108,Nepean,Transition care,55–59,1
2024,108,Nepean,Transition care,65–69,17
2024,108,Nepean,Transition care,70–74,36
2024,108,Nepean,Transition care,75–79,47
2024,108,Nepean,Transition care,80–84,35
2024,108,Nepean,Transition care,85–89,39
2024,108,Nepean,Transition care,90–94,10
2024,108,Nepean,Transition care,95–99,4
2024,109,New England,Home care,50–54,1
2024,109,New England,Home care,55–59,5
2024,109,New England,Home care,60–64,6
2024,109,New England,Home care,65–69,31
2024,109,New England,Home care,70–74,54
2024,109,New England,Home care,75–79,110
2024,109,New England,Home care,80–84,109
2024,109,New England,Home care,85–89,93
2024,109,New England,Home care,90–94,44
2024,109,New England,Home care,95–99,10
2024,109,New England,Permanent residential care,100+,4
2024,109,New England,Permanent residential care,60–64,3
2024,109,New England,Permanent residential care,65–69,29
2024,109,New England,Permanent residential care,70–74,52
2024,109,New England,Permanent residential care,75–79,101
2024,109,New England,Permanent residential care,80–84,129
2024,109,New England,Permanent residential care,85–89,164
2024,109,New England,Permanent residential care,90–94,148
2024,109,New England,Permanent residential care,95–99,45
2024,109,New England,Respite residential care,100+,2
2024,109,New England,Respite residential care,50–54,1
2024,109,New England,Respite residential care,55–59,1
2024,109,New England,Respite residential care,60–64,7
2024,109,New England,Respite residential care,65–69,22
2024,109,New England,Respite residential care,70–74,61
2024,109,New England,Respite residential care,75–79,129
2024,109,New England,Respite residential care,80–84,183
2024,109,New England,Respite residential care,85–89,197
2024,109,New England,Respite residential care,90–94,154
2024,109,New England,Respite residential care,95–99,39
2024,109,New England,Short-term restorative care,60–64,1
2024,109,New England,Short-term restorative care,65–69,16
2024,109,New England,Short-term restorative care,70–74,24
2024,109,New England,Short-term restorative care,75–79,18
2024,109,New England,Short-term restorative care,80–84,27
2024,109,New England,Short-term restorative care,85–89,13
2024,109,New England,Short-term restorative care,90–94,8
2024,109,New England,Transition care,100+,1
2024,109,New England,Transition care,55–59,1
2024,109,New England,Transition care,60–64,2
2024,109,New England,Transition care,65–69,23
2024,109,New England,Transition care,70–74,49
2024,109,New England,Transition care,75–79,69
2024,109,New England,Transition care,80–84,92
2024,109,New England,Transition care,85–89,82
2024,109,New England,Transition care,90–94,24
2024,109,New England,Transition care,95–99,5
2024,110,Northern Sydney,Home care,0–49,1
2024,110,Northern Sydney,Home care,100+,14
2024,110,Northern Sydney,Home care,50–54,4
2024,110,Northern Sydney,Home care,55–59,3
2024,110,Northern Sydney,Home care,60–64,6
2024,110,Northern Sydney,Home care,65–69,202
2024,110,Northern Sydney,Home care,70–74,401
2024,110,Northern Sydney,Home care,75–79,605
2024,110,Northern Sydney,Home care,80–84,763
2024,110,Northern Sydney,Home care,85–89,769
2024,110,Northern Sydney,Home care,90–94,412
2024,110,Northern Sydney,Home care,95–99,109
2024,110,Northern Sydney,Permanent residential care,100+,40
2024,110,Northern Sydney,Permanent residential care,60–64,1
2024,110,Northern Sydney,Permanent residential care,65–69,48
2024,110,Northern Sydney,Permanent residential care,70–74,130
2024,110,Northern Sydney,Permanent residential care,75–79,290
2024,110,Northern Sydney,Permanent residential care,80–84,516
2024,110,Northern Sydney,Permanent residential care,85–89,752
2024,110,Northern Sydney,Permanent residential care,90–94,660
2024,110,Northern Sydney,Permanent residential care,95–99,273
2024,110,Northern Sydney,Respite residential care,100+,63
2024,110,Northern Sydney,Respite residential care,60–64,3
2024,110,Northern Sydney,Respite residential care,65–69,83
2024,110,Northern Sydney,Respite residential care,70–74,216
2024,110,Northern Sydney,Respite residential care,75–79,527
2024,110,Northern Sydney,Respite residential care,80–84,895
2024,110,Northern Sydney,Respite residential care,85–89,1165
2024,110,Northern Sydney,Respite residential care,90–94,1075
2024,110,Northern Sydney,Respite residential care,95–99,416
2024,110,Northern Sydney,Short-term restorative care,65–69,16
2024,110,Northern Sydney,Short-term restorative care,70–74,12
2024,110,Northern Sydney,Short-term restorative care,75–79,39
2024,110,Northern Sydney,Short-term restorative care,80–84,41
2024,110,Northern Sydney,Short-term restorative care,85–89,45
2024,110,Northern Sydney,Short-term restorative care,90–94,15
2024,110,Northern Sydney,Short-term restorative care,95–99,3
2024,110,Northern Sydney,Transition care,100+,1
2024,110,Northern Sydney,Transition care,65–69,15
2024,110,Northern Sydney,Transition care,70–74,18
2024,110,Northern Sydney,Transition care,75–79,60
2024,110,Northern Sydney,Transition care,80–84,92
2024,110,Northern Sydney,Transition care,85–89,77
2024,110,Northern Sydney,Transition care,90–94,45
2024,110,Northern Sydney,Transition care,95–99,12
2024,111,Orana Far West,Home care,50–54,1
2024,111,Orana Far West,Home care,55–59,3
2024,111,Orana Far West,Home care,60–64,8
2024,111,Orana Far West,Home care,65–69,45
2024,111,Orana Far West,Home care,70–74,54
2024,111,Orana Far West,Home care,75–79,85
2024,111,Orana Far West,Home care,80–84,104
2024,111,Orana Far West,Home care,85–89,63
2024,111,Orana Far West,Home care,90–94,27
2024,111,Orana Far West,Home care,95–99,9
2024,111,Orana Far West,Permanent residential care,100+,3
2024,111,Orana Far West,Permanent residential care,50–54,1
2024,111,Orana Far West,Permanent residential care,60–64,4
2024,111,Orana Far West,Permanent residential care,65–69,12
2024,111,Orana Far West,Permanent residential care,70–74,25
2024,111,Orana Far West,Permanent residential care,75–79,58
2024,111,Orana Far West,Permanent residential care,80–84,113
2024,111,Orana Far West,Permanent residential care,85–89,121
2024,111,Orana Far West,Permanent residential care,90–94,96
2024,111,Orana Far West,Permanent residential care,95–99,38
2024,111,Orana Far West,Respite residential care,100+,8
2024,111,Orana Far West,Respite residential care,50–54,1
2024,111,Orana Far West,Respite residential care,55–59,1
2024,111,Orana Far West,Respite residential care,60–64,4
2024,111,Orana Far West,Respite residential care,65–69,21
2024,111,Orana Far West,Respite residential care,70–74,61
2024,111,Orana Far West,Respite residential care,75–79,92
2024,111,Orana Far West,Respite residential care,80–84,200
2024,111,Orana Far West,Respite residential care,85–89,201
2024,111,Orana Far West,Respite residential care,90–94,111
2024,111,Orana Far West,Respite residential care,95–99,35
2024,111,Orana Far West,Short-term restorative care,50–54,1
2024,111,Orana Far West,Short-term restorative care,60–64,2
2024,111,Orana Far West,Short-term restorative care,65–69,4
2024,111,Orana Far West,Short-term restorative care,70–74,3
2024,111,Orana Far West,Short-term restorative care,75–79,12
2024,111,Orana Far West,Short-term restorative care,80–84,8
2024,111,Orana Far West,Short-term restorative care,85–89,7
2024,111,Orana Far West,Transition care,65–69,2
2024,111,Orana Far West,Transition care,70–74,1
2024,111,Orana Far West,Transition care,75–79,1
2024,111,Orana Far West,Transition care,80–84,1
2024,111,Orana Far West,Transition care,85–89,3
2024,112,Riverina/Murray,Home care,100+,6
2024,112,Riverina/Murray,Home care,50–54,1
2024,112,Riverina/Murray,Home care,55–59,6
2024,112,Riverina/Murray,Home care,60–64,14
2024,112,Riverina/Murray,Home care,65–69,127
2024,112,Riverina/Murray,Home care,70–74,287
2024,112,Riverina/Murray,Home care,75–79,475
2024,112,Riverina/Murray,Home care,80–84,581
2024,112,Riverina/Murray,Home care,85–89,519
2024,112,Riverina/Murray,Home care,90–94,271
2024,112,Riverina/Murray,Home care,95–99,64
2024,112,Riverina/Murray,Permanent residential care,100+,7
2024,112,Riverina/Murray,Permanent residential care,55–59,1
2024,112,Riverina/Murray,Permanent residential care,60–64,1
2024,112,Riverina/Murray,Permanent residential care,65–69,35
2024,112,Riverina/Murray,Permanent residential care,70–74,77
2024,112,Riverina/Murray,Permanent residential care,75–79,126
2024,112,Riverina/Murray,Permanent residential care,80–84,210
2024,112,Riverina/Murray,Permanent residential care,85–89,262
2024,112,Riverina/Murray,Permanent residential care,90–94,209
2024,112,Riverina/Murray,Permanent residential care,95–99,88
2024,112,Riverina/Murray,Respite residential care,100+,5
2024,112,Riverina/Murray,Respite residential care,55–59,3
2024,112,Riverina/Murray,Respite residential care,60–64,5
2024,112,Riverina/Murray,Respite residential care,65–69,52
2024,112,Riverina/Murray,Respite residential care,70–74,113
2024,112,Riverina/Murray,Respite residential care,75–79,189
2024,112,Riverina/Murray,Respite residential care,80–84,339
2024,112,Riverina/Murray,Respite residential care,85–89,390
2024,112,Riverina/Murray,Respite residential care,90–94,294
2024,112,Riverina/Murray,Respite residential care,95–99,100
2024,112,Riverina/Murray,Short-term restorative care,55–59,1
2024,112,Riverina/Murray,Short-term restorative care,60–64,1
2024,112,Riverina/Murray,Short-term restorative care,65–69,3
2024,112,Riverina/Murray,Short-term restorative care,70–74,9
2024,112,Riverina/Murray,Short-term restorative care,75–79,4
2024,112,Riverina/Murray,Short-term restorative care,80–84,6
2024,112,Riverina/Murray,Short-term restorative care,95–99,1
2024,112,Riverina/Murray,Transition care,60–64,1
2024,112,Riverina/Murray,Transition care,65–69,46
2024,112,Riverina/Murray,Transition care,70–74,71
2024,112,Riverina/Murray,Transition care,75–79,100
2024,112,Riverina/Murray,Transition care,80–84,88
2024,112,Riverina/Murray,Transition care,85–89,95
2024,112,Riverina/Murray,Transition care,90–94,38
2024,112,Riverina/Murray,Transition care,95–99,5
2024,113,South East Sydney,Home care,0–49,1
2024,113,South East Sydney,Home care,100+,21
2024,113,South East Sydney,Home care,50–54,9
2024,113,South East Sydney,Home care,55–59,13
2024,113,South East Sydney,Home care,60–64,17
2024,113,South East Sydney,Home care,65–69,306
2024,113,South East Sydney,Home care,70–74,667
2024,113,South East Sydney,Home care,75–79,1001
2024,113,South East Sydney,Home care,80–84,1156
2024,113,South East Sydney,Home care,85–89,1130
2024,113,South East Sydney,Home care,90–94,534
2024,113,South East Sydney,Home care,95–99,133
2024,113,South East Sydney,Permanent residential care,100+,25
2024,113,South East Sydney,Permanent residential care,50–54,1
2024,113,South East Sydney,Permanent residential care,55–59,1
2024,113,South East Sydney,Permanent residential care,60–64,9
2024,113,South East Sydney,Permanent residential care,65–69,84
2024,113,South East Sydney,Permanent residential care,70–74,171
2024,113,South East Sydney,Permanent residential care,75–79,334
2024,113,South East Sydney,Permanent residential care,80–84,535
2024,113,South East Sydney,Permanent residential care,85–89,728
2024,113,South East Sydney,Permanent residential care,90–94,579
2024,113,South East Sydney,Permanent residential care,95–99,223
2024,113,South East Sydney,Respite residential care,0–49,2
2024,113,South East Sydney,Respite residential care,100+,43
2024,113,South East Sydney,Respite residential care,50–54,3
2024,113,South East Sydney,Respite residential care,55–59,6
2024,113,South East Sydney,Respite residential care,60–64,18
2024,113,South East Sydney,Respite residential care,65–69,148
