sa3_code,sa3_name,year,permanent,respite,total_residential,hcp_level1,hcp_level2,hcp_level3,hcp_level4,total_homecare,total_users,hcp_high_needs,pct_hcp_high
40203.0,Port Adelaide - East,2024,586.0,25.0,611.0,60,445,386,187,1078,1689.0,573,0.5315398886827458
40203.0,Port Adelaide - East,2025,580.0,23.0,603.0,57,446,446,239,1188,1791.0,685,0.5765993265993266
40204.0,Salisbury,2024,988.0,73.0,1061.0,100,788,625,352,1865,2926.0,977,0.5238605898123324
40204.0,Salisbury,2025,1017.0,63.0,1080.0,91,822,797,433,2143,3223.0,1230,0.5739617358842743
40205.0,Tea Tree Gully,2024,860.0,36.0,896.0,159,705,508,200,1572,2468.0,708,0.45038167938931295
40205.0,Tea Tree Gully,2025,842.0,53.0,895.0,139,724,570,244,1677,2572.0,814,0.4853905784138342
40301.0,Holdfast Bay,2024,514.0,24.0,538.0,1,108,209,161,479,1017.0,370,0.7724425887265136
40301.0,Holdfast Bay,2025,506.0,21.0,527.0,1,105,236,174,516,1043.0,410,0.7945736434108527
40302.0,Marion,2024,936.0,38.0,974.0,5,267,531,447,1250,2224.0,978,0.7824
40302.0,Marion,2025,942.0,31.0,973.0,6,252,639,512,1409,2382.0,1151,0.8168914123491838
40303.0,Mitcham,2024,781.0,20.0,801.0,3,153,322,259,737,1538.0,581,0.7883310719131614
40303.0,Mitcham,2025,807.0,29.0,836.0,1,133,379,295,808,1644.0,674,0.8341584158415841
40304.0,Onkaparinga,2024,1518.0,88.0,1606.0,7,496,992,784,2279,3885.0,1776,0.7792891619131198
40304.0,Onkaparinga,2025,1544.0,65.0,1609.0,7,477,1167,949,2600,4209.0,2116,0.8138461538461539
40401.0,Charles Sturt,2024,1255.0,83.0,1338.0,26,587,1000,456,2069,3407.0,1456,0.7037216046399226
40401.0,Charles Sturt,2025,1280.0,65.0,1345.0,22,623,1201,517,2363,3708.0,1718,0.7270418958950486
40402.0,Port Adelaide - West,2024,493.0,30.0,523.0,12,293,423,220,948,1471.0,643,0.6782700421940928
40402.0,Port Adelaide - West,2025,499.0,40.0,539.0,9,287,545,254,1095,1634.0,799,0.7296803652968037
40403.0,West Torrens,2024,790.0,41.0,831.0,9,344,492,249,1094,1925.0,741,0.6773308957952467
40403.0,West Torrens,2025,788.0,52.0,840.0,10,343,593,281,1227,2067.0,874,0.7123064384678076
40501.0,Barossa,2024,314.0,15.0,329.0,10,133,111,54,308,637.0,165,0.5357142857142857
40501.0,Barossa,2025,327.0,25.0,352.0,10,126,134,75,345,697.0,209,0.6057971014492753
40502.0,Lower North,2024,300.0,16.0,316.0,24,152,85,29,290,606.0,114,0.3931034482758621
40502.0,Lower North,2025,286.0,24.0,310.0,25,165,89,29,308,618.0,118,0.38311688311688313
40503.0,Mid North,2024,288.0,23.0,311.0,20,197,111,24,352,663.0,135,0.3835227272727273
40503.0,Mid North,2025,299.0,11.0,310.0,24,179,101,30,334,644.0,131,0.39221556886227543
40504.0,Yorke Peninsula,2024,309.0,29.0,338.0,10,181,110,41,342,680.0,151,0.4415204678362573
40504.0,Yorke Peninsula,2025,316.0,17.0,333.0,14,198,123,36,371,704.0,159,0.42857142857142855
40601.0,Eyre Peninsula and South West,2024,233.0,12.0,245.0,154,602,239,51,1046,1291.0,290,0.27724665391969405
40601.0,Eyre Peninsula and South West,2025,235.0,10.0,245.0,154,624,335,59,1172,1417.0,394,0.3361774744027304
40602.0,Outback - North and East,2024,102.0,5.0,107.0,35,180,138,27,380,487.0,165,0.4342105263157895
40602.0,Outback - North and East,2025,99.0,1.0,100.0,34,188,165,29,416,516.0,194,0.46634615384615385
40701.0,Fleurieu - Kangaroo Island,2024,585.0,44.0,629.0,84,669,448,193,1394,2023.0,641,0.4598278335724534
40701.0,Fleurieu - Kangaroo Island,2025,569.0,45.0,614.0,78,670,574,253,1575,2189.0,827,0.525079365079365
40702.0,Limestone Coast,2024,548.0,42.0,590.0,47,379,193,47,666,1256.0,240,0.36036036036036034
40702.0,Limestone Coast,2025,603.0,29.0,632.0,45,358,250,64,717,1349.0,314,0.43793584379358436
40703.0,Murray and Mallee,2024,577.0,40.0,617.0,30,514,541,362,1447,2064.0,903,0.6240497581202488
40703.0,Murray and Mallee,2025,618.0,26.0,644.0,23,458,653,442,1576,2220.0,1095,0.6947969543147208
50101.0,Augusta - Margaret River - Busselton,2024,375.0,1.0,376.0,3,43,122,226,394,770.0,348,0.883248730964467
50101.0,Augusta - Margaret River - Busselton,2025,411.0,11.0,422.0,3,36,156,203,398,820.0,359,0.9020100502512562
50102.0,Bunbury,2024,712.0,19.0,731.0,0,126,300,385,811,1542.0,685,0.8446362515413071
50102.0,Bunbury,2025,751.0,13.0,764.0,1,113,365,420,899,1663.0,785,0.8731924360400445
50103.0,Manjimup,2024,128.0,4.0,132.0,1,32,76,91,200,332.0,167,0.835
50103.0,Manjimup,2025,133.0,2.0,135.0,1,34,99,105,239,374.0,204,0.8535564853556485
50201.0,Mandurah,2024,813.0,6.0,819.0,24,443,575,284,1326,2145.0,859,0.6478129713423831
50201.0,Mandurah,2025,861.0,17.0,878.0,17,367,554,386,1324,2202.0,940,0.7099697885196374
50301.0,Cottesloe - Claremont,2024,769.0,53.0,822.0,4,122,209,223,558,1380.0,432,0.7741935483870968
50301.0,Cottesloe - Claremont,2025,731.0,55.0,786.0,5,121,229,216,571,1357.0,445,0.7793345008756567
50302.0,Perth City,2024,1597.0,19.0,1616.0,9,121,246,306,682,2298.0,552,0.8093841642228738
50302.0,Perth City,2025,1618.0,33.0,1651.0,6,119,273,301,699,2350.0,574,0.821173104434907
50401.0,Bayswater - Bassendean,2024,708.0,11.0,719.0,5,141,352,375,873,1592.0,727,0.8327605956471936
50401.0,Bayswater - Bassendean,2025,707.0,7.0,714.0,2,127,419,418,966,1680.0,837,0.8664596273291926
50402.0,Mundaring,2024,153.0,10.0,163.0,2,80,128,152,362,525.0,280,0.7734806629834254
50402.0,Mundaring,2025,166.0,1.0,167.0,1,77,129,159,366,533.0,288,0.7868852459016393
50403.0,Swan,2024,650.0,25.0,675.0,7,229,299,327,862,1537.0,626,0.7262180974477959
50403.0,Swan,2025,670.0,2.0,672.0,5,199,352,395,951,1623.0,747,0.7854889589905363
50501.0,Joondalup,2024,648.0,12.0,660.0,37,372,334,254,997,1657.0,588,0.5897693079237714
50501.0,Joondalup,2025,667.0,17.0,684.0,36,340,389,258,1023,1707.0,647,0.6324535679374389
50502.0,Stirling,2024,1763.0,29.0,1792.0,52,574,739,628,1993,3785.0,1367,0.6859006522829905
50502.0,Stirling,2025,1794.0,8.0,1802.0,48,525,861,656,2090,3892.0,1517,0.7258373205741627
50503.0,Wanneroo,2024,1077.0,11.0,1088.0,46,432,439,302,1219,2307.0,741,0.6078753076292043
50503.0,Wanneroo,2025,1075.0,11.0,1086.0,41,403,552,351,1347,2433.0,903,0.6703786191536748
50601.0,Armadale,2024,307.0,2.0,309.0,3,109,233,216,561,870.0,449,0.8003565062388592
50601.0,Armadale,2025,347.0,3.0,350.0,2,96,267,234,599,949.0,501,0.8363939899833055
50602.0,Belmont - Victoria Park,2024,584.0,30.0,614.0,16,161,162,273,612,1226.0,435,0.7107843137254902
50602.0,Belmont - Victoria Park,2025,644.0,10.0,654.0,17,150,188,264,619,1273.0,452,0.7302100161550888
50603.0,Canning,2024,982.0,20.0,1002.0,19,227,249,330,825,1827.0,579,0.7018181818181818
50603.0,Canning,2025,981.0,7.0,988.0,17,212,292,338,859,1847.0,630,0.7334109429569267
50604.0,Gosnells,2024,651.0,16.0,667.0,20,231,326,369,946,1613.0,695,0.7346723044397463
50604.0,Gosnells,2025,706.0,1.0,707.0,17,204,343,401,965,1672.0,744,0.7709844559585493
50605.0,Kalamunda,2024,398.0,6.0,404.0,1,130,177,176,484,888.0,353,0.7293388429752066
50605.0,Kalamunda,2025,425.0,5.0,430.0,2,120,206,207,535,965.0,413,0.77196261682243
50606.0,Serpentine - Jarrahdale,2024,63.0,0.0,63.0,2,21,51,50,124,187.0,101,0.8145161290322581
50606.0,Serpentine - Jarrahdale,2025,68.0,0.0,68.0,2,27,55,58,142,210.0,113,0.795774647887324
50607.0,South Perth,2024,792.0,11.0,803.0,11,93,97,155,356,1159.0,252,0.7078651685393258
50607.0,South Perth,2025,837.0,29.0,866.0,9,102,101,145,357,1223.0,246,0.6890756302521008
50701.0,Cockburn,2024,769.0,9.0,778.0,0,138,267,542,947,1725.0,809,0.8542766631467793
50701.0,Cockburn,2025,776.0,20.0,796.0,0,120,314,613,1047,1843.0,927,0.8853868194842407
50702.0,Fremantle,2024,655.0,23.0,678.0,3,52,141,255,451,1129.0,396,0.8780487804878049
50702.0,Fremantle,2025,683.0,27.0,710.0,4,41,151,299,495,1205.0,450,0.9090909090909091
50703.0,Kwinana,2024,115.0,0.0,115.0,0,36,90,159,285,400.0,249,0.8736842105263158
50703.0,Kwinana,2025,123.0,0.0,123.0,1,34,109,191,335,458.0,300,0.8955223880597015
50704.0,Melville,2024,1117.0,51.0,1168.0,5,185,368,610,1168,2336.0,978,0.8373287671232876
50704.0,Melville,2025,1316.0,25.0,1341.0,5,147,386,699,1237,2578.0,1085,0.8771220695230396
50705.0,Rockingham,2024,737.0,4.0,741.0,5,290,421,274,990,1731.0,695,0.702020202020202
50705.0,Rockingham,2025,728.0,6.0,734.0,6,257,396,332,991,1725.0,728,0.7346115035317861
50901.0,Albany,2024,408.0,2.0,410.0,9,103,288,309,709,1119.0,597,0.842031029619182
50901.0,Albany,2025,411.0,4.0,415.0,7,118,376,337,838,1253.0,713,0.850835322195704
50902.0,Wheat Belt - North,2024,130.0,0.0,130.0,9,247,505,459,1220,1350.0,964,0.7901639344262295
50902.0,Wheat Belt - North,2025,144.0,1.0,145.0,9,261,665,502,1437,1582.0,1167,0.8121085594989561
50903.0,Wheat Belt - South,2024,129.0,3.0,132.0,1,40,129,101,271,403.0,230,0.8487084870848709
50903.0,Wheat Belt - South,2025,128.0,12.0,140.0,1,35,172,115,323,463.0,287,0.8885448916408669
51001.0,Kimberley,2024,101.0,6.0,107.0,1,76,41,27,145,252.0,68,0.4689655172413793
51001.0,Kimberley,2025,111.0,5.0,116.0,1,66,52,31,150,266.0,83,0.5533333333333333
51002.0,East Pilbara,2024,36.0,1.0,37.0,0,9,19,13,41,78.0,32,0.7804878048780488
51002.0,East Pilbara,2025,38.0,0.0,38.0,0,8,16,12,36,74.0,28,0.7777777777777778
51003.0,West Pilbara,2024,15.0,0.0,15.0,1,6,18,8,33,48.0,26,0.7878787878787878
51003.0,West Pilbara,2025,16.0,0.0,16.0,0,9,17,7,33,49.0,24,0.7272727272727273
51101.0,Esperance,2024,88.0,1.0,89.0,1,14,28,22,65,154.0,50,0.7692307692307693
51101.0,Esperance,2025,99.0,1.0,100.0,1,28,41,17,87,187.0,58,0.6666666666666666
51102,,2024,,,,0,6,12,16,34,34.0,28,0.8235294117647058
51102,,2025,,,,0,5,10,21,36,36.0,31,0.8611111111111112
51103.0,Goldfields,2024,92.0,2.0,94.0,1,39,52,35,127,221.0,87,0.6850393700787402
51103.0,Goldfields,2025,100.0,3.0,103.0,0,44,53,40,137,240.0,93,0.6788321167883211
51104.0,Mid West,2024,269.0,2.0,271.0,2,50,76,123,251,522.0,199,0.7928286852589641
51104.0,Mid West,2025,276.0,1.0,277.0,2,52,115,195,364,641.0,310,0.8516483516483516
60101.0,Brighton,2024,65.0,5.0,70.0,8,72,68,17,165,235.0,85,0.5151515151515151
60101.0,Brighton,2025,65.0,6.0,71.0,10,74,72,23,179,250.0,95,0.5307262569832403
60102.0,Hobart - North East,2024,478.0,22.0,500.0,29,290,234,110,663,1163.0,344,0.5188536953242836
60102.0,Hobart - North East,2025,534.0,14.0,548.0,22,297,250,108,677,1225.0,358,0.5288035450516987
60103.0,Hobart - North West,2024,524.0,12.0,536.0,28,344,293,118,783,1319.0,411,0.524904214559387
60103.0,Hobart - North West,2025,538.0,21.0,559.0,27,344,298,127,796,1355.0,425,0.5339195979899497
60104.0,Hobart - South and West,2024,193.0,5.0,198.0,22,164,150,53,389,587.0,203,0.5218508997429306
60104.0,Hobart - South and West,2025,206.0,5.0,211.0,24,148,153,59,384,595.0,212,0.5520833333333334
60105.0,Hobart Inner,2024,570.0,19.0,589.0,13,171,153,84,421,1010.0,237,0.5629453681710214
60105.0,Hobart Inner,2025,570.0,36.0,606.0,17,183,165,79,444,1050.0,244,0.5495495495495496
60106.0,Sorell - Dodges Ferry,2024,61.0,0.0,61.0,7,82,59,28,176,237.0,87,0.4943181818181818
60106.0,Sorell - Dodges Ferry,2025,63.0,0.0,63.0,7,91,72,25,195,258.0,97,0.49743589743589745
60201.0,Launceston,2024,998.0,52.0,1050.0,53,349,314,175,891,1941.0,489,0.5488215488215489
60201.0,Launceston,2025,1039.0,33.0,1072.0,47,322,343,173,885,1957.0,516,0.5830508474576271
60202.0,Meander Valley - West Tamar,2024,76.0,2.0,78.0,10,84,67,50,211,289.0,117,0.5545023696682464
60202.0,Meander Valley - West Tamar,2025,82.0,2.0,84.0,10,86,81,45,222,306.0,126,0.5675675675675675
60203.0,North East,2024,212.0,5.0,217.0,17,181,166,75,439,656.0,241,0.5489749430523918
60203.0,North East,2025,201.0,20.0,221.0,18,166,206,86,476,697.0,292,0.6134453781512605
60301.0,Central Highlands (Tas.),2024,18.0,0.0,18.0,3,36,45,11,95,113.0,56,0.5894736842105263
60301.0,Central Highlands (Tas.),2025,18.0,0.0,18.0,2,41,52,16,111,129.0,68,0.6126126126126126
60302.0,Huon - Bruny Island,2024,81.0,2.0,83.0,17,100,94,45,256,339.0,139,0.54296875
60302.0,Huon - Bruny Island,2025,96.0,5.0,101.0,16,98,109,46,269,370.0,155,0.5762081784386617
60303.0,South East Coast,2024,42.0,8.0,50.0,2,54,33,14,103,153.0,47,0.4563106796116505
60303.0,South East Coast,2025,46.0,3.0,49.0,1,59,43,14,117,166.0,57,0.48717948717948717
60401.0,Burnie - Ulverstone,2024,513.0,19.0,532.0,39,297,262,123,721,1253.0,385,0.5339805825242718
60401.0,Burnie - Ulverstone,2025,518.0,14.0,532.0,36,281,278,170,765,1297.0,448,0.5856209150326798
60402.0,Devonport,2024,460.0,12.0,472.0,32,306,245,90,673,1145.0,335,0.49777117384843983
60402.0,Devonport,2025,469.0,10.0,479.0,32,284,267,130,713,1192.0,397,0.5568022440392707
60403.0,West Coast,2024,82.0,8.0,90.0,12,57,53,31,153,243.0,84,0.5490196078431373
60403.0,West Coast,2025,91.0,5.0,96.0,8,53,59,26,146,242.0,85,0.5821917808219178
70101.0,Darwin City,2024,83.0,2.0,85.0,0,29,44,33,106,191.0,77,0.7264150943396226
70101.0,Darwin City,2025,83.0,2.0,85.0,0,33,52,33,118,203.0,85,0.7203389830508474
70102.0,Darwin Suburbs,2024,149.0,3.0,152.0,0,78,128,91,297,449.0,219,0.7373737373737373
70102.0,Darwin Suburbs,2025,156.0,1.0,157.0,0,80,148,115,343,500.0,263,0.7667638483965015
70103,,2024,,,,1,16,43,41,101,101.0,84,0.8316831683168316
70103,,2025,,,,0,21,53,42,116,116.0,95,0.8189655172413793
70104.0,Palmerston,2024,83.0,0.0,83.0,0,47,49,45,141,224.0,94,0.6666666666666666
70104.0,Palmerston,2025,83.0,0.0,83.0,0,44,62,51,157,240.0,113,0.7197452229299363
70201.0,Alice Springs,2024,139.0,16.0,155.0,4,79,92,41,216,371.0,133,0.6157407407407407
70201.0,Alice Springs,2025,148.0,4.0,152.0,4,61,66,28,159,311.0,94,0.5911949685534591
70202,,2024,,,,1,6,4,1,12,12.0,5,0.4166666666666667
70202,,2025,,,,0,1,3,1,5,5.0,4,0.8
70203,,2024,,,,1,37,32,18,88,88.0,50,0.5681818181818182
70203,,2025,,,,4,26,34,13,77,77.0,47,0.6103896103896104
70204,,2024,,,,0,72,42,23,137,137.0,65,0.4744525547445255
70204,,2025,,,,0,37,51,15,103,103.0,66,0.6407766990291263
70205.0,Katherine,2024,41.0,12.0,53.0,0,32,25,14,71,124.0,39,0.5492957746478874
70205.0,Katherine,2025,43.0,9.0,52.0,0,26,38,18,82,134.0,56,0.6829268292682927
80101.0,Belconnen,2024,541.0,16.0,557.0,6,202,196,280,684,1241.0,476,0.695906432748538
80101.0,Belconnen,2025,571.0,3.0,574.0,8,185,220,340,753,1327.0,560,0.7436918990703851
80103,,2024,,,,0,3,7,5,15,15.0,12,0.8
80103,,2025,,,,0,3,6,5,14,14.0,11,0.7857142857142857
80104,,2024,,,,4,89,68,101,262,262.0,169,0.6450381679389313
80104,,2025,,,,2,81,84,138,305,305.0,222,0.7278688524590164
80105.0,North Canberra,2024,284.0,11.0,295.0,5,89,107,133,334,629.0,240,0.718562874251497
80105.0,North Canberra,2025,295.0,3.0,298.0,1,68,115,166,350,648.0,281,0.8028571428571428
80106.0,South Canberra,2024,368.0,6.0,374.0,4,66,79,73,222,596.0,152,0.6846846846846847
80106.0,South Canberra,2025,388.0,2.0,390.0,1,49,85,88,223,613.0,173,0.7757847533632287
80107.0,Tuggeranong,2024,356.0,9.0,365.0,11,260,241,293,805,1170.0,534,0.6633540372670808
80107.0,Tuggeranong,2025,365.0,3.0,368.0,8,222,303,367,900,1268.0,670,0.7444444444444445
80108.0,Weston Creek,2024,339.0,9.0,348.0,0,60,66,97,223,571.0,163,0.7309417040358744
80108.0,Weston Creek,2025,355.0,4.0,359.0,0,45,84,118,247,606.0,202,0.8178137651821862
80109.0,Woden Valley,2024,521.0,11.0,532.0,2,103,116,101,322,854.0,217,0.6739130434782609
80109.0,Woden Valley,2025,540.0,9.0,549.0,5,85,125,133,348,897.0,258,0.7413793103448276
80110,,2024,,,,0,3,1,6,10,10.0,7,0.7
80110,,2025,,,,0,4,6,6,16,16.0,12,0.75
80111,,2025,,,,0,0,0,1,1,1.0,1,1.0
90103,,2024,,,,2,5,1,1,9,9.0,2,0.2222222222222222
90103,,2025,,,,3,7,2,0,12,12.0,2,0.16666666666666666
90104,,2024,,,,0,0,1,0,1,1.0,1,1.0
10102,Queanbeyan,2023,237.0,24.0,261.0,12,189,151,89,441,702.0,240,0.54421768707483
10103,Snowy Mountains,2023,84.0,9.0,93.0,4,58,39,28,129,222.0,67,0.5193798449612403
10104,South Coast,2023,834.0,38.0,872.0,67,917,510,230,1724,2596.0,740,0.42923433874709976
10105,Goulburn - Mulwaree,2023,340.0,29.0,369.0,19,291,235,84,629,998.0,319,0.5071542130365659
10106,Young - Yass,2023,297.0,15.0,312.0,21,188,123,63,395,707.0,186,0.4708860759493671
10201,Gosford,2023,1559.0,83.0,1642.0,135,1071,833,334,2373,4015.0,1167,0.4917825537294564
10202,Wyong,2023,1657.0,88.0,1745.0,173,1159,920,360,2612,4357.0,1280,0.4900459418070444
10301,Bathurst,2023,500.0,16.0,516.0,10,165,112,82,369,885.0,194,0.5257452574525745
10302,Lachlan Valley,2023,547.0,37.0,584.0,37,230,205,86,558,1142.0,291,0.521505376344086
10303,Lithgow - Mudgee,2023,355.0,20.0,375.0,39,201,168,72,480,855.0,240,0.5
10304,Orange,2023,582.0,18.0,600.0,23,209,147,68,447,1047.0,215,0.4809843400447427
10401,Clarence Valley,2023,579.0,13.0,592.0,112,541,348,122,1123,1715.0,470,0.41852181656277826
10402,Coffs Harbour,2023,777.0,33.0,810.0,121,593,449,143,1306,2116.0,592,0.45329249617151607
10501,Bourke - Cobar - Coonamble,2023,66.0,6.0,72.0,39,114,48,24,225,297.0,72,0.32
10502,Broken Hill and Far West,2023,187.0,1.0,188.0,28,103,42,25,198,386.0,67,0.3383838383838384
10503,Dubbo,2023,704.0,49.0,753.0,135,476,329,139,1079,1832.0,468,0.43373493975903615
10601,Lower Hunter,2023,662.0,21.0,683.0,81,335,180,151,747,1430.0,331,0.4431057563587684
10602,Maitland,2023,420.0,17.0,437.0,84,367,215,122,788,1225.0,337,0.4276649746192893
10603,Port Stephens,2023,564.0,30.0,594.0,98,533,433,241,1305,1899.0,674,0.5164750957854406
10604,Upper Hunter,2023,203.0,6.0,209.0,20,119,80,40,259,468.0,120,0.46332046332046334
10701,Dapto - Port Kembla,2023,781.0,12.0,793.0,66,422,324,112,924,1717.0,436,0.47186147186147187
10703,Kiama - Shellharbour,2023,752.0,13.0,765.0,90,405,354,144,993,1758.0,498,0.5015105740181269
10704,Wollongong,2023,1103.0,31.0,1134.0,94,608,396,167,1265,2399.0,563,0.4450592885375494
10801,Great Lakes,2023,470.0,27.0,497.0,15,405,470,283,1173,1670.0,753,0.6419437340153452
10802,Kempsey - Nambucca,2023,663.0,28.0,691.0,115,464,315,182,1076,1767.0,497,0.46189591078066916
10803,,2023,,,,2,6,0,0,8,8.0,0,0.0
10804,Port Macquarie,2023,986.0,59.0,1045.0,282,953,544,281,2060,3105.0,825,0.40048543689320387
10805,Taree - Gloucester,2023,577.0,24.0,601.0,16,605,857,416,1894,2495.0,1273,0.6721224920802534
10901,Albury,2023,632.0,25.0,657.0,86,476,265,106,933,1590.0,371,0.39764201500535906
10902,Lower Murray,2023,83.0,10.0,93.0,30,94,47,15,186,279.0,62,0.3333333333333333
10903,Upper Murray exc. Albury,2023,437.0,31.0,468.0,142,416,146,47,751,1219.0,193,0.2569906790945406
11001,Armidale,2023,255.0,12.0,267.0,20,148,112,56,336,603.0,168,0.5
11002,Inverell - Tenterfield,2023,350.0,16.0,366.0,25,181,153,44,403,769.0,197,0.48883374689826303
11003,Moree - Narrabri,2023,154.0,6.0,160.0,16,99,62,20,197,357.0,82,0.41624365482233505
11004,Tamworth - Gunnedah,2023,577.0,31.0,608.0,40,291,240,107,678,1286.0,347,0.5117994100294986
11101,Lake Macquarie - East,2023,901.0,27.0,928.0,249,775,440,279,1743,2671.0,719,0.4125071715433161
11102,Lake Macquarie - West,2023,1065.0,43.0,1108.0,144,502,336,232,1214,2322.0,568,0.46787479406919275
11103,Newcastle,2023,1899.0,65.0,1964.0,196,909,584,426,2115,4079.0,1010,0.47754137115839246
11201,Richmond Valley - Coastal,2023,775.0,14.0,789.0,135,673,425,224,1457,2246.0,649,0.44543582704186685
11202,Richmond Valley - Hinterland,2023,545.0,20.0,565.0,77,638,370,201,1286,1851.0,571,0.4440124416796267
11203,Tweed Valley,2023,1088.0,41.0,1129.0,162,1070,664,289,2185,3314.0,953,0.43615560640732265
11301,Griffith - Murrumbidgee (West),2023,459.0,29.0,488.0,73,314,231,88,706,1194.0,319,0.4518413597733711
11302,Tumut - Tumbarumba,2023,94.0,4.0,98.0,23,100,59,24,206,304.0,83,0.4029126213592233
11303,Wagga Wagga,2023,788.0,50.0,838.0,130,680,551,260,1621,2459.0,811,0.500308451573103
11401,Shoalhaven,2023,1093.0,47.0,1140.0,114,654,491,190,1449,2589.0,681,0.4699792960662526
11402,Southern Highlands,2023,547.0,36.0,583.0,22,172,128,47,369,952.0,175,0.4742547425474255
11501,Baulkham Hills,2023,1659.0,79.0,1738.0,105,452,402,157,1116,2854.0,559,0.5008960573476703
11502,Dural - Wisemans Ferry,2023,314.0,17.0,331.0,20,90,61,46,217,548.0,107,0.4930875576036866
11503,Hawkesbury,2023,29.0,4.0,33.0,2,40,44,21,107,140.0,65,0.6074766355140186
11504,Rouse Hill - McGraths Hill,2023,97.0,7.0,104.0,8,62,57,41,168,272.0,98,0.5833333333333334
11601,Blacktown,2023,714.0,43.0,757.0,71,554,466,199,1290,2047.0,665,0.5155038759689923
11602,Blacktown - North,2023,215.0,12.0,227.0,51,226,162,100,539,766.0,262,0.48608534322820035
11603,Mount Druitt,2023,644.0,31.0,675.0,54,395,333,147,929,1604.0,480,0.5166846071044133
11701,Botany,2023,143.0,12.0,155.0,35,188,143,84,450,605.0,227,0.5044444444444445
11702,"Marrickville - Sydenham -
Petersham",2023,292.0,14.0,306.0,9,161,161,88,419,725.0,249,0.594272076372315
11703,Sydney Inner City,2023,597.0,31.0,628.0,83,568,464,180,1295,1923.0,644,0.4972972972972973
11801,Eastern Suburbs - North,2023,819.0,63.0,882.0,67,316,264,169,816,1698.0,433,0.5306372549019608
11802,Eastern Suburbs - South,2023,1003.0,62.0,1065.0,78,513,404,202,1197,2262.0,606,0.506265664160401
11901,Bankstown,2023,1469.0,90.0,1559.0,261,926,596,276,2059,3618.0,872,0.4235065565808645
11902,Canterbury,2023,674.0,63.0,737.0,71,712,648,353,1784,2521.0,1001,0.5610986547085202
11903,Hurstville,2023,1090.0,68.0,1158.0,114,764,596,149,1623,2781.0,745,0.45902649414664204
11904,Kogarah - Rockdale,2023,1241.0,94.0,1335.0,74,673,503,172,1422,2757.0,675,0.47468354430379744
12001,Canada Bay,2023,634.0,31.0,665.0,35,348,313,147,843,1508.0,460,0.5456702253855279
12002,Leichhardt,2023,330.0,9.0,339.0,13,135,140,56,344,683.0,196,0.5697674418604651
12003,Strathfield - Burwood - Ashfield,2023,1493.0,58.0,1551.0,62,713,637,284,1696,3247.0,921,0.5430424528301887
12101,Chatswood - Lane Cove,2023,724.0,29.0,753.0,60,341,264,168,833,1586.0,432,0.5186074429771909
12102,Hornsby,2023,725.0,46.0,771.0,82,335,228,112,757,1528.0,340,0.44914134742404227
12103,Ku-ring-gai,2023,1094.0,72.0,1166.0,104,448,345,200,1097,2263.0,545,0.4968094804010939
12104,North Sydney - Mosman,2023,397.0,15.0,412.0,37,213,206,140,596,1008.0,346,0.5805369127516778
12201,Manly,2023,156.0,9.0,165.0,21,86,75,51,233,398.0,126,0.5407725321888412
12202,Pittwater,2023,595.0,26.0,621.0,54,264,165,109,592,1213.0,274,0.46283783783783783
12203,Warringah,2023,1347.0,48.0,1395.0,134,650,417,254,1455,2850.0,671,0.4611683848797251
12301,Camden,2023,495.0,18.0,513.0,34,95,83,31,243,756.0,114,0.4691358024691358
12302,Campbelltown (NSW),2023,916.0,54.0,970.0,119,425,313,107,964,1934.0,420,0.43568464730290457
12303,Wollondilly,2023,259.0,2.0,261.0,24,84,60,25,193,454.0,85,0.44041450777202074
12401,Blue Mountains,2023,552.0,29.0,581.0,40,326,258,126,750,1331.0,384,0.512
12403,Penrith,2023,943.0,24.0,967.0,51,429,425,172,1077,2044.0,597,0.5543175487465181
12404,Richmond - Windsor,2023,366.0,7.0,373.0,12,135,114,41,302,675.0,155,0.5132450331125827
12405,St Marys,2023,238.0,8.0,246.0,11,176,156,73,416,662.0,229,0.5504807692307693
12501,Auburn,2023,357.0,16.0,373.0,78,368,338,137,921,1294.0,475,0.5157437567861021
12502,Carlingford,2023,196.0,10.0,206.0,62,299,273,141,775,981.0,414,0.5341935483870968
12503,Merrylands - Guildford,2023,894.0,72.0,966.0,133,746,637,315,1831,2797.0,952,0.5199344620425996
12504,Parramatta,2023,1189.0,78.0,1267.0,91,563,472,215,1341,2608.0,687,0.5123042505592841
12601,Pennant Hills - Epping,2023,193.0,9.0,202.0,40,189,161,83,473,675.0,244,0.5158562367864693
12602,Ryde - Hunters Hill,2023,1303.0,66.0,1369.0,129,731,559,242,1661,3030.0,801,0.4822396146899458
12701,Bringelly - Green Valley,2023,355.0,30.0,385.0,71,335,267,109,782,1167.0,376,0.48081841432225064
12702,Fairfield,2023,1178.0,60.0,1238.0,303,1317,811,360,2791,4029.0,1171,0.41956288068792547
12703,Liverpool,2023,683.0,32.0,715.0,120,559,388,151,1218,1933.0,539,0.4425287356321839
12801,Cronulla - Miranda - Caringbah,2023,1056.0,58.0,1114.0,36,444,367,158,1005,2119.0,525,0.5223880597014925
12802,Sutherland - Menai - Heathcote,2023,1102.0,60.0,1162.0,25,401,342,125,893,2055.0,467,0.522956326987682
20101,Ballarat,2023,1039.0,42.0,1081.0,27,602,429,250,1308,2389.0,679,0.5191131498470948
20102,Creswick - Daylesford - Ballan,2023,235.0,6.0,241.0,9,139,95,62,305,546.0,157,0.5147540983606558
