sa3_code,sa3_name,state,year,total_pop,pop_65_plus
30201,Bald Hills - Everton Park,QLD,2020,46057.0,7322.0
30201,Bald Hills - Everton Park,QLD,2021,46713.0,7478.0
30201,Bald Hills - Everton Park,QLD,2022,47712.0,7597.0
30201,Bald Hills - Everton Park,QLD,2023,48849.0,7725.0
30201,Bald Hills - Everton Park,QLD,2024,49958.0,7834.0
30202,Chermside,QLD,2019,74587.0,11460.0
30202,Chermside,QLD,2020,75318.0,11691.0
30202,Chermside,QLD,2021,75363.0,11850.0
30202,Chermside,QLD,2022,76171.0,12021.0
30202,Chermside,QLD,2023,77531.0,12050.0
30202,Chermside,QLD,2024,79106.0,12215.0
30203,Nundah,QLD,2019,42732.0,5378.0
30203,Nundah,QLD,2020,43261.0,5492.0
30203,Nundah,QLD,2021,43628.0,5624.0
30203,Nundah,QLD,2022,44468.0,5781.0
30203,Nundah,QLD,2023,45561.0,5962.0
30203,Nundah,QLD,2024,46663.0,6094.0
30204,Sandgate,QLD,2019,62094.0,9900.0
30204,Sandgate,QLD,2020,62264.0,10179.0
30204,Sandgate,QLD,2021,62078.0,10401.0
30204,Sandgate,QLD,2022,62468.0,10521.0
30204,Sandgate,QLD,2023,63679.0,10724.0
30204,Sandgate,QLD,2024,64927.0,11020.0
30301,Carindale,QLD,2019,54419.0,7549.0
30301,Carindale,QLD,2020,54944.0,7762.0
30301,Carindale,QLD,2021,55098.0,7888.0
30301,Carindale,QLD,2022,55656.0,8094.0
30301,Carindale,QLD,2023,57005.0,8239.0
30301,Carindale,QLD,2024,58034.0,8633.0
30302,Holland Park - Yeronga,QLD,2019,79675.0,8732.0
30302,Holland Park - Yeronga,QLD,2020,80852.0,9060.0
30302,Holland Park - Yeronga,QLD,2021,80735.0,9247.0
30302,Holland Park - Yeronga,QLD,2022,81962.0,9416.0
30302,Holland Park - Yeronga,QLD,2023,84058.0,9617.0
30302,Holland Park - Yeronga,QLD,2024,85824.0,9679.0
30303,Mt Gravatt,QLD,2019,78934.0,10644.0
30303,Mt Gravatt,QLD,2020,80396.0,10940.0
30303,Mt Gravatt,QLD,2021,80648.0,10990.0
30303,Mt Gravatt,QLD,2022,82028.0,11198.0
30303,Mt Gravatt,QLD,2023,84411.0,11422.0
30303,Mt Gravatt,QLD,2024,86540.0,11624.0
30304,Nathan,QLD,2019,40945.0,5117.0
30304,Nathan,QLD,2020,40894.0,5152.0
30304,Nathan,QLD,2021,40480.0,5136.0
30304,Nathan,QLD,2022,40852.0,5222.0
30304,Nathan,QLD,2023,42109.0,5330.0
30304,Nathan,QLD,2024,43252.0,5429.0
30305,Rocklea - Acacia Ridge,QLD,2019,65934.0,7009.0
30305,Rocklea - Acacia Ridge,QLD,2020,67616.0,7421.0
30305,Rocklea - Acacia Ridge,QLD,2021,69112.0,7762.0
30305,Rocklea - Acacia Ridge,QLD,2022,71667.0,7991.0
30305,Rocklea - Acacia Ridge,QLD,2023,74958.0,8293.0
30305,Rocklea - Acacia Ridge,QLD,2024,77485.0,8570.0
30306,Sunnybank,QLD,2019,52467.0,7125.0
30306,Sunnybank,QLD,2020,52177.0,7312.0
30306,Sunnybank,QLD,2021,51086.0,7371.0
30306,Sunnybank,QLD,2022,51414.0,7532.0
30306,Sunnybank,QLD,2023,53213.0,7659.0
30306,Sunnybank,QLD,2024,54686.0,7830.0
30401,Centenary,QLD,2019,33769.0,5519.0
30401,Centenary,QLD,2020,33732.0,5728.0
30401,Centenary,QLD,2021,33397.0,5951.0
30401,Centenary,QLD,2022,33284.0,6123.0
30401,Centenary,QLD,2023,33615.0,6243.0
30401,Centenary,QLD,2024,33928.0,6416.0
30402,Kenmore - Brookfield - Moggill,QLD,2019,48416.0,8019.0
30402,Kenmore - Brookfield - Moggill,QLD,2020,48624.0,8209.0
30402,Kenmore - Brookfield - Moggill,QLD,2021,48311.0,8422.0
30402,Kenmore - Brookfield - Moggill,QLD,2022,48587.0,8487.0
30402,Kenmore - Brookfield - Moggill,QLD,2023,49354.0,8515.0
30402,Kenmore - Brookfield - Moggill,QLD,2024,50031.0,8555.0
30403,Sherwood - Indooroopilly,QLD,2019,56176.0,6807.0
30403,Sherwood - Indooroopilly,QLD,2020,56589.0,7130.0
30403,Sherwood - Indooroopilly,QLD,2021,55195.0,7249.0
30403,Sherwood - Indooroopilly,QLD,2022,56088.0,7525.0
30403,Sherwood - Indooroopilly,QLD,2023,58899.0,7771.0
30403,Sherwood - Indooroopilly,QLD,2024,60753.0,8037.0
30404,The Gap - Enoggera,QLD,2019,54267.0,7700.0
30404,The Gap - Enoggera,QLD,2020,54771.0,7858.0
30404,The Gap - Enoggera,QLD,2021,55021.0,8032.0
30404,The Gap - Enoggera,QLD,2022,55435.0,8078.0
30404,The Gap - Enoggera,QLD,2023,56777.0,8155.0
30404,The Gap - Enoggera,QLD,2024,57852.0,8284.0
30501,Brisbane Inner,QLD,2019,84652.0,8069.0
30501,Brisbane Inner,QLD,2020,88864.0,8571.0
30501,Brisbane Inner,QLD,2021,89393.0,8745.0
30501,Brisbane Inner,QLD,2022,93740.0,9154.0
30501,Brisbane Inner,QLD,2023,99944.0,9504.0
30501,Brisbane Inner,QLD,2024,104824.0,9915.0
30502,Brisbane Inner - East,QLD,2019,44822.0,4069.0
30502,Brisbane Inner - East,QLD,2020,45336.0,4247.0
30502,Brisbane Inner - East,QLD,2021,45079.0,4326.0
30502,Brisbane Inner - East,QLD,2022,45757.0,4513.0
30502,Brisbane Inner - East,QLD,2023,47193.0,4703.0
30502,Brisbane Inner - East,QLD,2024,48286.0,4883.0
30503,Brisbane Inner - North,QLD,2019,99726.0,10250.0
30503,Brisbane Inner - North,QLD,2020,101835.0,10652.0
30503,Brisbane Inner - North,QLD,2021,101823.0,10891.0
30503,Brisbane Inner - North,QLD,2022,104120.0,11352.0
30503,Brisbane Inner - North,QLD,2023,108240.0,11799.0
30503,Brisbane Inner - North,QLD,2024,111024.0,12223.0
30504,Brisbane Inner - West,QLD,2019,61895.0,6141.0
30504,Brisbane Inner - West,QLD,2020,62215.0,6393.0
30504,Brisbane Inner - West,QLD,2021,61361.0,6439.0
30504,Brisbane Inner - West,QLD,2022,62102.0,6620.0
30504,Brisbane Inner - West,QLD,2023,64473.0,6837.0
30504,Brisbane Inner - West,QLD,2024,65676.0,7012.0
30601,Cairns - North,QLD,2019,57291.0,7564.0
30601,Cairns - North,QLD,2020,58114.0,8144.0
30601,Cairns - North,QLD,2021,58571.0,8688.0
30601,Cairns - North,QLD,2022,59912.0,9294.0
30601,Cairns - North,QLD,2023,61525.0,9887.0
30601,Cairns - North,QLD,2024,62644.0,10408.0
30602,Cairns - South,QLD,2019,106253.0,14634.0
30602,Cairns - South,QLD,2020,106932.0,15308.0
30602,Cairns - South,QLD,2021,106973.0,15839.0
30602,Cairns - South,QLD,2022,108335.0,16481.0
30602,Cairns - South,QLD,2023,110135.0,17093.0
30602,Cairns - South,QLD,2024,111695.0,17632.0
30603,Innisfail - Cassowary Coast,QLD,2019,35790.0,7067.0
30603,Innisfail - Cassowary Coast,QLD,2020,35878.0,7345.0
30603,Innisfail - Cassowary Coast,QLD,2021,35814.0,7608.0
30603,Innisfail - Cassowary Coast,QLD,2022,35962.0,7947.0
30603,Innisfail - Cassowary Coast,QLD,2023,36348.0,8257.0
30603,Innisfail - Cassowary Coast,QLD,2024,36814.0,8561.0
30604,Port Douglas - Daintree,QLD,2019,12229.0,2237.0
30604,Port Douglas - Daintree,QLD,2020,12287.0,2367.0
30604,Port Douglas - Daintree,QLD,2021,12356.0,2510.0
30604,Port Douglas - Daintree,QLD,2022,12571.0,2623.0
30604,Port Douglas - Daintree,QLD,2023,12736.0,2704.0
30604,Port Douglas - Daintree,QLD,2024,12974.0,2826.0
30605,Tablelands (East) - Kuranda,QLD,2019,42576.0,9661.0
30605,Tablelands (East) - Kuranda,QLD,2020,43051.0,9995.0
30605,Tablelands (East) - Kuranda,QLD,2021,43351.0,10405.0
30605,Tablelands (East) - Kuranda,QLD,2022,43884.0,10806.0
30605,Tablelands (East) - Kuranda,QLD,2023,44620.0,11090.0
30605,Tablelands (East) - Kuranda,QLD,2024,45272.0,11509.0
30701,Darling Downs (West) - Maranoa,QLD,2019,44757.0,7296.0
30701,Darling Downs (West) - Maranoa,QLD,2020,44780.0,7433.0
30701,Darling Downs (West) - Maranoa,QLD,2021,44716.0,7577.0
30701,Darling Downs (West) - Maranoa,QLD,2022,44956.0,7790.0
30701,Darling Downs (West) - Maranoa,QLD,2023,45329.0,8010.0
30701,Darling Downs (West) - Maranoa,QLD,2024,45687.0,8357.0
30702,Darling Downs - East,QLD,2019,43375.0,8219.0
30702,Darling Downs - East,QLD,2020,43377.0,8482.0
30702,Darling Downs - East,QLD,2021,43418.0,8744.0
30702,Darling Downs - East,QLD,2022,43694.0,9032.0
30702,Darling Downs - East,QLD,2023,44291.0,9265.0
30702,Darling Downs - East,QLD,2024,44607.0,9524.0
30703,Granite Belt,QLD,2019,41455.0,9920.0
30703,Granite Belt,QLD,2020,41626.0,10271.0
30703,Granite Belt,QLD,2021,41902.0,10691.0
30703,Granite Belt,QLD,2022,42342.0,11026.0
30703,Granite Belt,QLD,2023,42854.0,11390.0
30703,Granite Belt,QLD,2024,43323.0,11731.0
30801,Central Highlands (Qld),QLD,2019,29579.0,2479.0
30801,Central Highlands (Qld),QLD,2020,29544.0,2581.0
30801,Central Highlands (Qld),QLD,2021,29338.0,2689.0
30801,Central Highlands (Qld),QLD,2022,29589.0,2881.0
30801,Central Highlands (Qld),QLD,2023,30050.0,3049.0
30801,Central Highlands (Qld),QLD,2024,30434.0,3224.0
30803,Rockhampton,QLD,2019,120390.0,19681.0
30803,Rockhampton,QLD,2020,121558.0,20411.0
30803,Rockhampton,QLD,2021,122759.0,21231.0
30803,Rockhampton,QLD,2022,124497.0,22157.0
30803,Rockhampton,QLD,2023,126409.0,22961.0
30803,Rockhampton,QLD,2024,128183.0,23759.0
30804,Biloela,QLD,2019,14581.0,2157.0
30804,Biloela,QLD,2020,14587.0,2225.0
30804,Biloela,QLD,2021,14657.0,2297.0
30804,Biloela,QLD,2022,14778.0,2346.0
30804,Biloela,QLD,2023,14917.0,2425.0
30804,Biloela,QLD,2024,15053.0,2510.0
30805,Gladstone,QLD,2019,63495.0,7489.0
30805,Gladstone,QLD,2020,63890.0,8019.0
30805,Gladstone,QLD,2021,64275.0,8614.0
30805,Gladstone,QLD,2022,65302.0,9192.0
30805,Gladstone,QLD,2023,66829.0,9774.0
30805,Gladstone,QLD,2024,68065.0,10359.0
30901,Broadbeach - Burleigh,QLD,2019,66176.0,12423.0
30901,Broadbeach - Burleigh,QLD,2020,67085.0,12763.0
30901,Broadbeach - Burleigh,QLD,2021,67242.0,12954.0
30901,Broadbeach - Burleigh,QLD,2022,68468.0,13234.0
30901,Broadbeach - Burleigh,QLD,2023,70531.0,13469.0
30901,Broadbeach - Burleigh,QLD,2024,72394.0,13926.0
30902,Coolangatta,QLD,2019,57167.0,11117.0
30902,Coolangatta,QLD,2020,57987.0,11359.0
30902,Coolangatta,QLD,2021,58186.0,11554.0
30902,Coolangatta,QLD,2022,58828.0,11736.0
30902,Coolangatta,QLD,2023,60296.0,11893.0
30902,Coolangatta,QLD,2024,61846.0,12049.0
30903,Gold Coast - North,QLD,2019,69739.0,17100.0
30903,Gold Coast - North,QLD,2020,70100.0,17633.0
30903,Gold Coast - North,QLD,2021,70091.0,18218.0
30903,Gold Coast - North,QLD,2022,70883.0,18662.0
30903,Gold Coast - North,QLD,2023,72324.0,18954.0
30903,Gold Coast - North,QLD,2024,73375.0,19211.0
30904,Gold Coast Hinterland,QLD,2019,19912.0,3764.0
30904,Gold Coast Hinterland,QLD,2020,20156.0,3914.0
30904,Gold Coast Hinterland,QLD,2021,20347.0,4106.0
30904,Gold Coast Hinterland,QLD,2022,20644.0,4270.0
30904,Gold Coast Hinterland,QLD,2023,20965.0,4429.0
30904,Gold Coast Hinterland,QLD,2024,21266.0,4591.0
30905,Mudgeeraba - Tallebudgera,QLD,2019,35796.0,4863.0
30905,Mudgeeraba - Tallebudgera,QLD,2020,36168.0,5012.0
30905,Mudgeeraba - Tallebudgera,QLD,2021,36504.0,5141.0
30905,Mudgeeraba - Tallebudgera,QLD,2022,36927.0,5259.0
30905,Mudgeeraba - Tallebudgera,QLD,2023,37480.0,5429.0
30905,Mudgeeraba - Tallebudgera,QLD,2024,38104.0,5593.0
30906,Nerang,QLD,2019,70681.0,10705.0
30906,Nerang,QLD,2020,70786.0,11007.0
30906,Nerang,QLD,2021,70687.0,11310.0
30906,Nerang,QLD,2022,71173.0,11766.0
30906,Nerang,QLD,2023,72372.0,12095.0
30906,Nerang,QLD,2024,73356.0,12507.0
30907,Ormeau - Oxenford,QLD,2019,147617.0,15981.0
30907,Ormeau - Oxenford,QLD,2020,154661.0,17193.0
30907,Ormeau - Oxenford,QLD,2021,160692.0,18426.0
30907,Ormeau - Oxenford,QLD,2022,167763.0,19710.0
30907,Ormeau - Oxenford,QLD,2023,174695.0,21004.0
30907,Ormeau - Oxenford,QLD,2024,180138.0,22174.0
30908,Robina,QLD,2019,53943.0,9231.0
30908,Robina,QLD,2020,54506.0,9542.0
30908,Robina,QLD,2021,54628.0,9814.0
30908,Robina,QLD,2022,55265.0,9952.0
30908,Robina,QLD,2023,56589.0,10091.0
30908,Robina,QLD,2024,57708.0,10276.0
30909,Southport,QLD,2019,64232.0,11104.0
30909,Southport,QLD,2020,65194.0,11490.0
30909,Southport,QLD,2021,65391.0,11848.0
30909,Southport,QLD,2022,66171.0,12143.0
30909,Southport,QLD,2023,67763.0,12170.0
30909,Southport,QLD,2024,68651.0,12303.0
30910,Surfers Paradise,QLD,2019,44692.0,8817.0
30910,Surfers Paradise,QLD,2020,45403.0,9323.0
30910,Surfers Paradise,QLD,2021,45723.0,9852.0
30910,Surfers Paradise,QLD,2022,47195.0,10417.0
30910,Surfers Paradise,QLD,2023,49494.0,10901.0
30910,Surfers Paradise,QLD,2024,51179.0,11509.0
31001,Forest Lake - Oxley,QLD,2019,78832.0,8807.0
31001,Forest Lake - Oxley,QLD,2020,79505.0,9079.0
31001,Forest Lake - Oxley,QLD,2021,80183.0,9395.0
31001,Forest Lake - Oxley,QLD,2022,81016.0,9784.0
31001,Forest Lake - Oxley,QLD,2023,83552.0,10201.0
31001,Forest Lake - Oxley,QLD,2024,85221.0,10609.0
31002,Ipswich Hinterland,QLD,2019,66801.0,12381.0
31002,Ipswich Hinterland,QLD,2020,67495.0,12780.0
31002,Ipswich Hinterland,QLD,2021,68411.0,13278.0
31002,Ipswich Hinterland,QLD,2022,70037.0,13869.0
31002,Ipswich Hinterland,QLD,2023,71745.0,14401.0
31002,Ipswich Hinterland,QLD,2024,73245.0,14874.0
31003,Ipswich Inner,QLD,2019,113351.0,15477.0
31003,Ipswich Inner,QLD,2020,115533.0,16055.0
31003,Ipswich Inner,QLD,2021,117812.0,16606.0
31003,Ipswich Inner,QLD,2022,121480.0,17149.0
31003,Ipswich Inner,QLD,2023,125146.0,17799.0
31003,Ipswich Inner,QLD,2024,129524.0,18511.0
31004,Springfield - Redbank,QLD,2019,99456.0,6868.0
31004,Springfield - Redbank,QLD,2020,103574.0,7382.0
31004,Springfield - Redbank,QLD,2021,107223.0,7927.0
31004,Springfield - Redbank,QLD,2022,112400.0,8548.0
31004,Springfield - Redbank,QLD,2023,116830.0,9205.0
31004,Springfield - Redbank,QLD,2024,120789.0,9843.0
31101,Beaudesert,QLD,2019,14691.0,3036.0
31101,Beaudesert,QLD,2020,14857.0,3176.0
31101,Beaudesert,QLD,2021,14913.0,3337.0
31101,Beaudesert,QLD,2022,15235.0,3456.0
31101,Beaudesert,QLD,2023,15670.0,3590.0
31101,Beaudesert,QLD,2024,16114.0,3766.0
31102,Beenleigh,QLD,2019,44828.0,6857.0
31102,Beenleigh,QLD,2020,46105.0,7114.0
31102,Beenleigh,QLD,2021,46995.0,7324.0
31102,Beenleigh,QLD,2022,48645.0,7520.0
31102,Beenleigh,QLD,2023,50615.0,7739.0
31102,Beenleigh,QLD,2024,52458.0,8014.0
31103,Browns Plains,QLD,2019,89392.0,9191.0
31103,Browns Plains,QLD,2020,92273.0,9685.0
31103,Browns Plains,QLD,2021,95375.0,10239.0
31103,Browns Plains,QLD,2022,100194.0,10975.0
31103,Browns Plains,QLD,2023,105829.0,11624.0
31103,Browns Plains,QLD,2024,111625.0,12298.0
31104,Jimboomba,QLD,2019,56323.0,5340.0
31104,Jimboomba,QLD,2020,59561.0,5814.0
31104,Jimboomba,QLD,2021,62626.0,6277.0
31104,Jimboomba,QLD,2022,67109.0,6815.0
31104,Jimboomba,QLD,2023,70923.0,7494.0
31104,Jimboomba,QLD,2024,75673.0,8121.0
31105,Loganlea - Carbrook,QLD,2019,64433.0,9361.0
31105,Loganlea - Carbrook,QLD,2020,64952.0,9648.0
31105,Loganlea - Carbrook,QLD,2021,65408.0,10013.0
31105,Loganlea - Carbrook,QLD,2022,66565.0,10301.0
31105,Loganlea - Carbrook,QLD,2023,68219.0,10500.0
31105,Loganlea - Carbrook,QLD,2024,69034.0,10748.0
31106,Springwood - Kingston,QLD,2019,80979.0,10890.0
31106,Springwood - Kingston,QLD,2020,80930.0,11259.0
31106,Springwood - Kingston,QLD,2021,80269.0,11514.0
31106,Springwood - Kingston,QLD,2022,80546.0,11593.0
31106,Springwood - Kingston,QLD,2023,82138.0,11771.0
31106,Springwood - Kingston,QLD,2024,83549.0,11959.0
31201,Bowen Basin - North,QLD,2019,35054.0,3738.0
31201,Bowen Basin - North,QLD,2020,35799.0,3969.0
31201,Bowen Basin - North,QLD,2021,36363.0,4137.0
31201,Bowen Basin - North,QLD,2022,37015.0,4311.0
31201,Bowen Basin - North,QLD,2023,37719.0,4509.0
31201,Bowen Basin - North,QLD,2024,38247.0,4779.0
31202,Mackay,QLD,2019,119529.0,16623.0
31202,Mackay,QLD,2020,121395.0,17504.0
31202,Mackay,QLD,2021,123148.0,18328.0
31202,Mackay,QLD,2022,124950.0,19218.0
31202,Mackay,QLD,2023,126887.0,19974.0
31202,Mackay,QLD,2024,128361.0,20772.0
31203,Whitsunday,QLD,2019,22985.0,3077.0
31203,Whitsunday,QLD,2020,23447.0,3288.0
31203,Whitsunday,QLD,2021,23698.0,3482.0
31203,Whitsunday,QLD,2022,24238.0,3651.0
31203,Whitsunday,QLD,2023,25015.0,3814.0
31203,Whitsunday,QLD,2024,25694.0,3995.0
31301,Bribie - Beachmere,QLD,2019,36003.0,13335.0
31301,Bribie - Beachmere,QLD,2020,36774.0,14082.0
31301,Bribie - Beachmere,QLD,2021,37510.0,14919.0
31301,Bribie - Beachmere,QLD,2022,38482.0,15534.0
31301,Bribie - Beachmere,QLD,2023,39191.0,16096.0
31301,Bribie - Beachmere,QLD,2024,39789.0,16643.0
31302,Caboolture,QLD,2019,76433.0,11329.0
31302,Caboolture,QLD,2020,78885.0,12050.0
31302,Caboolture,QLD,2021,81214.0,12748.0
31302,Caboolture,QLD,2022,84585.0,13213.0
31302,Caboolture,QLD,2023,88318.0,13682.0
31302,Caboolture,QLD,2024,91946.0,14147.0
31303,Caboolture Hinterland,QLD,2019,14409.0,2569.0
31303,Caboolture Hinterland,QLD,2020,14724.0,2668.0
31303,Caboolture Hinterland,QLD,2021,15108.0,2793.0
31303,Caboolture Hinterland,QLD,2022,15535.0,2906.0
31303,Caboolture Hinterland,QLD,2023,16026.0,3036.0
31303,Caboolture Hinterland,QLD,2024,16536.0,3183.0
31304,Narangba - Burpengary,QLD,2019,68281.0,9725.0
31304,Narangba - Burpengary,QLD,2020,69487.0,10220.0
31304,Narangba - Burpengary,QLD,2021,70466.0,10679.0
31304,Narangba - Burpengary,QLD,2022,72327.0,11275.0
31304,Narangba - Burpengary,QLD,2023,74106.0,11682.0
31304,Narangba - Burpengary,QLD,2024,76186.0,12139.0
31305,Redcliffe,QLD,2019,62895.0,14957.0
31305,Redcliffe,QLD,2020,63843.0,15580.0
31305,Redcliffe,QLD,2021,64679.0,16294.0
31305,Redcliffe,QLD,2022,65625.0,16846.0
31305,Redcliffe,QLD,2023,66731.0,17346.0
31305,Redcliffe,QLD,2024,68075.0,17901.0
31401,The Hills District,QLD,2019,90710.0,11568.0
31401,The Hills District,QLD,2020,91201.0,12121.0
31401,The Hills District,QLD,2021,91313.0,12565.0
31401,The Hills District,QLD,2022,92325.0,13108.0
31401,The Hills District,QLD,2023,93912.0,13809.0
31401,The Hills District,QLD,2024,95502.0,14423.0
31402,North Lakes,QLD,2019,84925.0,8455.0
31402,North Lakes,QLD,2020,87680.0,8908.0
31402,North Lakes,QLD,2021,89816.0,9287.0
31402,North Lakes,QLD,2022,93054.0,9667.0
31402,North Lakes,QLD,2023,96009.0,10091.0
31402,North Lakes,QLD,2024,97949.0,10531.0
31403,Strathpine,QLD,2019,39741.0,5502.0
31403,Strathpine,QLD,2020,40140.0,5709.0
31403,Strathpine,QLD,2021,40427.0,5881.0
31403,Strathpine,QLD,2022,41068.0,6025.0
31403,Strathpine,QLD,2023,42109.0,6115.0
31403,Strathpine,QLD,2024,42951.0,6298.0
31501,Far North,QLD,2019,33284.0,2995.0
31501,Far North,QLD,2020,33161.0,3090.0
31501,Far North,QLD,2021,33057.0,3164.0
31501,Far North,QLD,2022,33149.0,3385.0
31501,Far North,QLD,2023,33456.0,3623.0
31501,Far North,QLD,2024,33703.0,3905.0
31502,Outback - North,QLD,2019,30800.0,2669.0
31502,Outback - North,QLD,2020,31034.0,2732.0
31502,Outback - North,QLD,2021,31131.0,2796.0
31502,Outback - North,QLD,2022,31100.0,2875.0
31502,Outback - North,QLD,2023,31154.0,2982.0
31502,Outback - North,QLD,2024,31095.0,3111.0
31503,Outback - South,QLD,2019,17593.0,3115.0
31503,Outback - South,QLD,2020,17445.0,3185.0
31503,Outback - South,QLD,2021,17417.0,3297.0
31503,Outback - South,QLD,2022,17430.0,3364.0
31503,Outback - South,QLD,2023,17532.0,3475.0
31503,Outback - South,QLD,2024,17629.0,3582.0
31601,Buderim,QLD,2019,58870.0,11074.0
31601,Buderim,QLD,2020,59260.0,11436.0
31601,Buderim,QLD,2021,59782.0,11845.0
31601,Buderim,QLD,2022,60685.0,12317.0
31601,Buderim,QLD,2023,62119.0,12696.0
31601,Buderim,QLD,2024,62952.0,13064.0
31602,Caloundra,QLD,2019,91346.0,20472.0
31602,Caloundra,QLD,2020,94569.0,21324.0
31602,Caloundra,QLD,2021,97297.0,22266.0
31602,Caloundra,QLD,2022,100148.0,22986.0
31602,Caloundra,QLD,2023,103068.0,23710.0
31602,Caloundra,QLD,2024,106532.0,24535.0
31603,Maroochy,QLD,2019,62537.0,13340.0
31603,Maroochy,QLD,2020,63590.0,14098.0
31603,Maroochy,QLD,2021,64537.0,14921.0
31603,Maroochy,QLD,2022,65418.0,15496.0
31603,Maroochy,QLD,2023,66777.0,16108.0
31603,Maroochy,QLD,2024,67971.0,16682.0
31605,Noosa,QLD,2019,46157.0,11500.0
31605,Noosa,QLD,2020,46884.0,11911.0
31605,Noosa,QLD,2021,47074.0,12312.0
31605,Noosa,QLD,2022,47614.0,12518.0
31605,Noosa,QLD,2023,48460.0,12720.0
31605,Noosa,QLD,2024,49262.0,13118.0
31606,Sunshine Coast Hinterland,QLD,2019,55480.0,11333.0
31606,Sunshine Coast Hinterland,QLD,2020,57396.0,11804.0
31606,Sunshine Coast Hinterland,QLD,2021,59676.0,12427.0
31606,Sunshine Coast Hinterland,QLD,2022,62337.0,12994.0
31606,Sunshine Coast Hinterland,QLD,2023,65136.0,13640.0
31606,Sunshine Coast Hinterland,QLD,2024,67521.0,14275.0
31607,Nambour,QLD,2019,47866.0,8848.0
31607,Nambour,QLD,2020,49216.0,9233.0
31607,Nambour,QLD,2021,50618.0,9652.0
31607,Nambour,QLD,2022,52015.0,9961.0
31607,Nambour,QLD,2023,53169.0,10208.0
31607,Nambour,QLD,2024,54392.0,10401.0
31608,Noosa Hinterland,QLD,2019,23735.0,5075.0
31608,Noosa Hinterland,QLD,2020,24136.0,5339.0
31608,Noosa Hinterland,QLD,2021,24524.0,5642.0
31608,Noosa Hinterland,QLD,2022,25023.0,5929.0
31608,Noosa Hinterland,QLD,2023,25578.0,6246.0
31608,Noosa Hinterland,QLD,2024,25972.0,6505.0
31701,Toowoomba,QLD,2019,160330.0,27548.0
31701,Toowoomba,QLD,2020,162360.0,28577.0
31701,Toowoomba,QLD,2021,164082.0,29581.0
31701,Toowoomba,QLD,2022,167199.0,30862.0
31701,Toowoomba,QLD,2023,170781.0,31947.0
31701,Toowoomba,QLD,2024,173649.0,32904.0
31801,Charters Towers - Ayr - Ingham,QLD,2019,42011.0,9136.0
31801,Charters Towers - Ayr - Ingham,QLD,2020,41926.0,9359.0
31801,Charters Towers - Ayr - Ingham,QLD,2021,41877.0,9636.0
31801,Charters Towers - Ayr - Ingham,QLD,2022,42082.0,9890.0
31801,Charters Towers - Ayr - Ingham,QLD,2023,42314.0,10138.0
31801,Charters Towers - Ayr - Ingham,QLD,2024,42642.0,10374.0
31802,Townsville,QLD,2019,193734.0,24816.0
31802,Townsville,QLD,2020,194726.0,25927.0
31802,Townsville,QLD,2021,195506.0,27108.0
31802,Townsville,QLD,2022,198179.0,28232.0
31802,Townsville,QLD,2023,201458.0,29479.0
31802,Townsville,QLD,2024,204592.0,30551.0
31901,Bundaberg,QLD,2019,92464.0,22192.0
31901,Bundaberg,QLD,2020,93508.0,23012.0
31901,Bundaberg,QLD,2021,94646.0,24071.0
31901,Bundaberg,QLD,2022,96522.0,25015.0
31901,Bundaberg,QLD,2023,98525.0,25843.0
31901,Bundaberg,QLD,2024,100388.0,26703.0
31902,Burnett,QLD,2019,49642.0,11831.0
31902,Burnett,QLD,2020,49762.0,12283.0
31902,Burnett,QLD,2021,50134.0,12819.0
31902,Burnett,QLD,2022,50784.0,13205.0
31902,Burnett,QLD,2023,51556.0,13655.0
31902,Burnett,QLD,2024,52275.0,14144.0
31903,Gympie - Cooloola,QLD,2019,52402.0,12223.0
31903,Gympie - Cooloola,QLD,2020,52927.0,12715.0
31903,Gympie - Cooloola,QLD,2021,53749.0,13331.0
31903,Gympie - Cooloola,QLD,2022,55008.0,13873.0
31903,Gympie - Cooloola,QLD,2023,56060.0,14374.0
31903,Gympie - Cooloola,QLD,2024,57340.0,14930.0
31904,Hervey Bay,QLD,2019,61498.0,17704.0
31904,Hervey Bay,QLD,2020,62715.0,18538.0
31904,Hervey Bay,QLD,2021,64045.0,19556.0
31904,Hervey Bay,QLD,2022,66028.0,20377.0
31904,Hervey Bay,QLD,2023,67798.0,21042.0
31904,Hervey Bay,QLD,2024,69662.0,21907.0
31905,Maryborough,QLD,2019,46726.0,12274.0
31905,Maryborough,QLD,2020,47308.0,12859.0
31905,Maryborough,QLD,2021,48118.0,13583.0
31905,Maryborough,QLD,2022,49132.0,14221.0
31905,Maryborough,QLD,2023,50230.0,14836.0
31905,Maryborough,QLD,2024,51123.0,15430.0
40101,Adelaide City,SA,2019,25376.0,3495.0
40101,Adelaide City,SA,2020,25964.0,3682.0
40101,Adelaide City,SA,2021,25522.0,3780.0
40101,Adelaide City,SA,2022,26183.0,3958.0
40101,Adelaide City,SA,2023,27984.0,4151.0
40101,Adelaide City,SA,2024,29118.0,4358.0
40102,Adelaide Hills,SA,2019,77004.0,13457.0
40102,Adelaide Hills,SA,2020,78778.0,14147.0
40102,Adelaide Hills,SA,2021,80493.0,14847.0
40102,Adelaide Hills,SA,2022,82125.0,15480.0
40102,Adelaide Hills,SA,2023,83754.0,16024.0
40102,Adelaide Hills,SA,2024,85575.0,16654.0
40103,Burnside,SA,2019,46118.0,10212.0
40103,Burnside,SA,2020,46415.0,10469.0
